Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
cyclohexanol,353.15,-17.14960654,-15.3876991,894.73,100.1595,REF,-2.88709491,0.0080367783,-1.93842393,1.7619074399999999,-17.14960654,-15.42671685,894.73,100.1595,SLE,-2.37327357,0.0258414221,-1.42983018,0.00423376,1.7228896900000006,0.5138213400000002,0.50859375,0.0178046438,-0.039017749999999296
cyclohexanol,348.15,-17.40257834,-15.57472839,899.43,100.1595,REF,-3.0258419,0.0058497492,-2.07425829,1.827849950000001,-17.40257834,-15.60555597,899.43,100.1595,SLE,-2.49630678,0.0195710606,-1.5487369,0.00318928,1.7970223700000023,0.5295351200000002,0.52552139,0.013721311399999998,-0.030827579999998633
cyclohexanol,343.15,-17.65717409,-15.76585121,904.17,100.1595,REF,-3.16705941,0.0042316752,-2.21272755,1.8913228800000024,-17.65717409,-15.7900846,904.17,100.1595,SLE,-2.6203408,0.0147692054,-1.66908325,0.00239695,1.8670894900000015,0.5467186099999997,0.5436443,0.0105375302,-0.02423339000000091
cyclohexanol,338.15,-17.91336033,-15.96098063,908.93,100.1595,REF,-3.31089157,0.0030416937,-2.3539345,1.9523796999999998,-17.91336033,-15.9799272,908.93,100.1595,SLE,-2.74564127,0.01110219,-1.7910316,0.00179622,1.9334331299999992,0.5652502999999998,0.5629028999999999,0.008060496299999999,-0.018946570000000662
cyclohexanol,333.15,-18.17110338,-16.16006895,913.72,100.1595,REF,-3.4574653,0.0021719989,-2.49797462,2.0110344300000023,-18.17110338,-16.17479678,913.72,100.1595,SLE,-2.87243157,0.0083108355,-1.91472659,0.00134143,1.9963066000000005,0.5850337300000001,0.58324803,0.006138836600000001,-0.014727830000001774
cyclohexanol,328.15,-18.43036953,-16.3630987,918.53,100.1595,REF,-3.60689511,0.0015404956,-2.64493857,2.067270830000002,-18.43036953,-16.3744777,918.53,100.1595,SLE,-3.00090124,0.0061937237,-2.04029736,0.00099793,2.05589183,0.6059938699999998,0.60464121,0.0046532281,-0.011379000000001582
cyclohexanol,323.15,-18.69112519,-16.57007493,923.38,100.1595,REF,-3.75928744,0.0010850117,-2.79491483,2.1210502600000005,-18.69112519,-16.57881081,923.38,100.1595,SLE,-3.13121344,0.0045943655,-2.16786068,0.00073924,2.112314380000001,0.6280740000000002,0.6270541500000002,0.0035093538,-0.008735879999999696
cyclohexanol,318.15,-18.95333714,-16.78101915,928.25,100.1595,REF,-3.91474438,0.0007587462,-2.94799196,2.17231799,-18.95333714,-16.78768129,928.25,100.1595,SLE,-3.26351144,0.0033913121,-2.29752409,0.00054512,2.1656558500000003,0.6512329400000003,0.65046787,0.0026325659,-0.006662139999999539
cyclohexanol,313.15,-19.21697271,-16.9959637,933.15,100.1595,REF,-4.07336734,0.0005266939,-3.10426132,2.2210090099999995,-19.21697271,-17.00100967,933.15,100.1595,SLE,-3.39792341,0.0024904918,-2.42938824,0.00040002,2.215963040000002,0.6754439299999997,0.6748730799999998,0.0019637978999999996,-0.005045969999997624
cyclohexanol,308.15,-19.48199998,-17.21494792,938.08,100.1595,REF,-4.2352599,0.0003628486,-3.263819,2.267052060000001,-19.48199998,-17.21874286,938.08,100.1595,SLE,-3.53456772,0.0018192235,-2.56355035,0.00029203,2.2632571200000022,0.7006921799999999,0.7002686499999999,0.0014563749,-0.003794939999998803
cyclohexanol,303.15,-19.74838803,-17.43801483,943.03,100.1595,REF,-4.40053053,0.0002480257,-3.426768,2.310373200000001,-19.74838803,-17.44084814,943.03,100.1595,SLE,-3.67355661,0.0013215357,-2.70010644,0.00021205,2.307539890000001,0.7269739200000003,0.7266615600000002,0.00107351,-0.0028333099999997557
cyclohexanol,298.15,-20.01610718,-17.66520862,948.02,100.1595,REF,-4.56929505,0.000168175,-3.59322011,2.3508985599999974,-20.01610718,-17.66730808,948.02,100.1595,SLE,-3.81499961,0.0009544867,-2.83915362,0.00015311,2.3487990999999973,0.7542954399999999,0.75406649,0.0007863117,-0.002099460000000164
"2,3-dihydropyran",403.15,-14.71611476,-15.20185198,840.91,84.1169,REF,-0.82794576,0.5646004529,-0.07097448,-0.48573722000000075,-14.71611476,-15.00452099,840.91,84.1169,SLE,-0.62277585,0.699236029,0.03427703,0.23835494,-0.28840622999999965,0.20516990999999996,0.10525151,0.1346355761,0.1973309900000011
"2,3-dihydropyran",398.15,-14.95115832,-15.47118853,845.34,84.1169,REF,-0.86839031,0.5377591673,-0.09234672,-0.5200302099999998,-14.95115832,-15.26392906,845.34,84.1169,SLE,-0.65431161,0.6790406855,0.02185321,0.22166054,-0.31277074000000127,0.21407869999999996,0.11419992999999999,0.1412815182,0.20725946999999856
"2,3-dihydropyran",393.15,-15.18811761,-15.74248782,849.81,84.1169,REF,-0.90983747,0.5104323733,-0.11523712,-0.5543702099999983,-15.18811761,-15.52580914,849.81,84.1169,SLE,-0.6863421,0.6582641044,0.00862103,0.20590074,-0.33769152999999896,0.22349537000000008,0.12385815,0.14783173110000003,0.21667867999999935
"2,3-dihydropyran",388.15,-15.42696862,-16.01556561,854.3,84.1169,REF,-0.95241619,0.4826751702,-0.13977681,-0.5885969899999992,-15.42696862,-15.79006908,854.3,84.1169,SLE,-0.71892488,0.6369095443,-0.00547695,0.19101836,-0.36310046000000007,0.23349131,0.13429986,0.15423437410000002,0.22549652999999914
"2,3-dihydropyran",383.15,-15.66768595,-16.29024538,858.83,84.1169,REF,-0.99625696,0.4545603733,-0.16610455,-0.6225594300000026,-15.66768595,-16.05660021,858.83,84.1169,SLE,-0.75212916,0.6149787707,-0.02050753,0.17695826,-0.38891425999999996,0.2441278,0.14559702,0.16041839739999997,0.23364517000000262
"2,3-dihydropyran",378.15,-15.91024291,-16.56631772,863.39,84.1169,REF,-1.04151546,0.4261653799,-0.19438229,-0.6560748100000016,-15.91024291,-16.32530765,863.39,84.1169,SLE,-0.7860191,0.5924840227,-0.03653875,0.16367445,-0.41506474000000004,0.2554963600000001,0.15784354,0.16631864280000003,0.24101007000000152
"2,3-dihydropyran",373.15,-16.15461156,-16.84354017,867.98,84.1169,REF,-1.0883743,0.3975741626,-0.22479832,-0.6889286100000014,-16.15461156,-16.59608806,867.98,84.1169,SLE,-0.82066653,0.5694407888,-0.05364649,0.15112401,-0.44147650000000027,0.2677077699999999,0.17115183,0.17186662620000004,0.2474521100000011
"2,3-dihydropyran",368.15,-16.40076282,-17.12168547,872.6,84.1169,REF,-1.13701635,0.3688963586,-0.25754954,-0.7209226499999986,-16.40076282,-16.86880558,872.6,84.1169,SLE,-0.85616582,0.5458590899,-0.0719237,0.1392625,-0.46804275999999945,0.28085052999999993,0.18562584000000004,0.1769627313,0.2528798899999991
"2,3-dihydropyran",363.15,-16.64866657,-17.40052926,877.26,84.1169,REF,-1.18763215,0.3402634788,-0.29284558,-0.7518626899999994,-16.64866657,-17.14335146,877.26,84.1169,SLE,-0.89259961,0.5217677289,-0.09146171,0.12805614,-0.49468489000000204,0.29503254,0.20138387,0.1815042501,0.25717779999999735
"2,3-dihydropyran",358.15,-16.89829177,-17.67977744,881.94,84.1169,REF,-1.24046488,0.3118052842,-0.33094272,-0.7814856699999986,-16.89829177,-17.41959446,881.94,84.1169,SLE,-0.9300683,0.4971962374,-0.1123672,0.11747128,-0.5213026899999988,0.31039658000000003,0.21857552000000002,0.18539095320000004,0.26018297999999973
"2,3-dihydropyran",353.15,-17.14960654,-17.95919673,886.67,84.1169,REF,-1.29573334,0.2836933099,-0.37208618,-0.809590189999998,-17.14960654,-17.69739738,886.67,84.1169,SLE,-0.96868122,0.4721825678,-0.1347579,0.1074778,-0.5477908400000011,0.32705211999999995,0.23732827999999997,0.18848925789999998,0.2617993499999969
"2,3-dihydropyran",348.15,-17.40257834,-18.23847825,891.42,84.1169,REF,-1.35371595,0.2560948942,-0.41657359,-0.8358999099999984,-17.40257834,-17.9766048,891.42,84.1169,SLE,-1.00856496,0.4467696566,-0.15876862,0.09804716,-0.5740264599999989,0.34515099000000005,0.25780497,0.19067476240000003,0.2618734499999995
"2,3-dihydropyran",343.15,-17.65717409,-18.51735239,896.21,84.1169,REF,-1.414682,0.2292067353,-0.46470092,-0.8601782999999976,-17.65717409,-18.25706774,896.21,84.1169,SLE,-1.04984908,0.4210167728,-0.18454261,0.08915607,-0.5998936499999985,0.36483292,0.28015831,0.1918100375,0.2602846499999991
"2,3-dihydropyran",338.15,-17.91336033,-18.79554277,901.03,84.1169,REF,-1.47892081,0.2032345288,-0.51678327,-0.8821824400000011,-17.91336033,-18.53862222,901.03,84.1169,SLE,-1.09268028,0.394992515,-0.21224112,0.08078295,-0.6252618900000009,0.38624053,0.30454215,0.19175798619999998,0.25692055000000025
"2,3-dihydropyran",333.15,-18.17110338,-19.07279117,905.89,84.1169,REF,-1.54672706,0.1783919531,-0.57314068,-0.9016877899999969,-18.17110338,-18.82109183,905.89,84.1169,SLE,-1.13722206,0.3687774154,-0.24204411,0.07290846,-0.6499884499999986,0.409505,0.3310965699999999,0.19038546229999997,0.2516993399999983
"2,3-dihydropyran",328.15,-18.43036953,-19.34884497,910.78,84.1169,REF,-1.61840958,0.1548872581,-0.63410309,-0.9184754399999981,-18.43036953,-19.10428236,910.78,84.1169,SLE,-1.18365979,0.3424634397,-0.27415454,0.06551492,-0.673912829999999,0.4347497899999999,0.35994855,0.18757618159999997,0.24456260999999913
"2,3-dihydropyran",323.15,-18.69112519,-19.62350457,915.7,84.1169,REF,-1.6942606,0.1329213999,-0.69998038,-0.9323793800000004,-18.69112519,-19.38801426,915.7,84.1169,SLE,-1.23218046,0.3161672323,-0.30878379,0.05858947,-0.6968890699999974,0.4620801400000001,0.39119658999999996,0.1832458324,0.23549031000000298
"2,3-dihydropyran",318.15,-18.95333714,-19.89660246,920.66,84.1169,REF,-1.77456888,0.1126687722,-0.77107041,-0.9432653200000019,-18.95333714,-19.67207123,920.66,84.1169,SLE,-1.28300838,0.2900115546,-0.34617831,0.05211846,-0.7187340900000017,0.49156049999999984,0.4248921,0.1773427824,0.2245312300000002
"2,3-dihydropyran",313.15,-19.21697271,-20.16805751,925.66,84.1169,REF,-1.85958177,0.0942724569,-0.8476213,-0.9510848000000003,-19.21697271,-19.9562576,925.66,84.1169,SLE,-1.33636816,0.2641458807,-0.38659148,0.04609267,-0.7392848900000004,0.52321361,0.46102982000000003,0.1698734238,0.21179990999999987
"2,3-dihydropyran",308.15,-19.48199998,-20.43784093,930.69,84.1169,REF,-1.94952603,0.0778250735,-0.92984768,-0.9558409499999989,-19.48199998,-20.24034744,930.69,84.1169,SLE,-1.39252104,0.2387271444,-0.43031146,0.04050223,-0.7583474599999995,0.5570049899999998,0.49953622,0.16090207090000003,0.19749348999999938
"2,3-dihydropyran",303.15,-19.74838803,-20.70600415,935.76,84.1169,REF,-2.04458632,0.0633647381,-1.0179094,-0.9576161199999973,-19.74838803,-20.52412541,935.76,84.1169,SLE,-1.45173861,0.2139311334,-0.47763988,0.03533958,-0.7757373799999989,0.59284771,0.54026952,0.1505663953,0.18187873999999837
"2,3-dihydropyran",298.15,-20.01610718,-20.97267768,940.86,84.1169,REF,-2.1449026,0.0508710995,-1.11190877,-0.9565705000000015,-20.01610718,-20.80738678,940.86,84.1169,SLE,-1.51430385,0.1899469306,-0.52889073,0.03059822,-0.7912796000000029,0.6305987500000001,0.5830180400000001,0.1390758311,0.16529089999999869
dimethylformamide,403.15,-14.71611476,-15.03145158,801.05,73.0941,REF,-0.92031893,0.5386029511,-0.10474181,-0.31533682000000063,-14.71611476,-14.89339846,801.05,73.0941,SLE,-0.68298867,0.6912054926,0.0209178,0.20749677,-0.17728370000000027,0.23733026000000002,0.12565961,0.15260254149999997,0.13805312000000036
dimethylformamide,398.15,-14.95115832,-15.29218861,805.29,73.0941,REF,-0.96664382,0.5085823093,-0.13075804,-0.34103029000000085,-14.95115832,-15.14301178,805.29,73.0941,SLE,-0.72065461,0.6676364359,0.00532063,0.19025908,-0.1918534600000008,0.24598921000000007,0.13607866999999998,0.15905412659999996,0.14917683000000004
dimethylformamide,393.15,-15.18811761,-15.55637809,809.57,73.0941,REF,-1.01329277,0.4786794117,-0.15813477,-0.36826048,-15.18811761,-15.39533796,809.57,73.0941,SLE,-0.75883739,0.6433680304,-0.01134565,0.17424592,-0.20722035000000005,0.2544553800000001,0.14678912,0.1646886187,0.16104012999999995
dimethylformamide,388.15,-15.42696862,-15.82405696,813.88,73.0941,REF,-1.06024399,0.4490799725,-0.18684752,-0.3970883399999998,-15.42696862,-15.65050532,813.88,73.0941,SLE,-0.79747133,0.6185158112,-0.02908041,0.15941481,-0.22353670000000037,0.26277266,0.15776711,0.1694358387,0.17355163999999945
dimethylformamide,383.15,-15.66768595,-16.09524188,818.22,73.0941,REF,-1.10748532,0.419958123,-0.2168703,-0.4275559300000005,-15.66768595,-15.90862791,818.22,73.0941,SLE,-0.8364947,0.5932054567,-0.04787644,0.14571535,-0.24094196000000068,0.27099062000000007,0.16899386,0.1732473337,0.1866139699999998
dimethylformamide,378.15,-15.91024291,-16.36990554,822.59,73.0941,REF,-1.15502863,0.3914643604,-0.24818761,-0.4596626300000022,-15.91024291,-16.16983183,822.59,73.0941,SLE,-0.87583479,0.567580138,-0.06771147,0.13309606,-0.25958892000000056,0.2791938399999999,0.18047614,0.17611577759999997,0.20007371000000163
dimethylformamide,373.15,-16.15461156,-16.64796699,826.99,73.0941,REF,-1.2029171,0.363720182,-0.28080315,-0.49335543000000115,-16.15461156,-16.43422258,826.99,73.0941,SLE,-0.91542636,0.5417856593,-0.08855765,0.12149926,-0.2796110200000008,0.2874907400000001,0.1922455,0.1780654773,0.21374441000000033
dimethylformamide,368.15,-16.40076282,-16.92932563,831.43,73.0941,REF,-1.25120726,0.3368290085,-0.31472985,-0.5285628100000004,-16.40076282,-16.70190071,831.43,73.0941,SLE,-0.95520287,0.5159728235,-0.11037694,0.11086568,-0.3011378899999997,0.2960043899999999,0.20435290999999997,0.17914381499999993,0.2274249200000007
dimethylformamide,363.15,-16.64866657,-17.21387371,835.9,73.0941,REF,-1.29996242,0.3108798187,-0.34998643,-0.5652071400000018,-16.64866657,-16.97294544,835.9,73.0941,SLE,-0.99510633,0.4902875602,-0.13312741,0.10113318,-0.32427887000000055,0.3048560899999999,0.21685902,0.17940774150000005,0.24092827000000128
dimethylformamide,358.15,-16.89829177,-17.50145944,840.4,73.0941,REF,-1.34927572,0.2859358305,-0.38661641,-0.6031676700000013,-16.89829177,-17.24740203,840.4,73.0941,SLE,-1.0350957,0.4648624599,-0.15677001,0.09223682,-0.3491102599999998,0.31418002,0.22984640000000003,0.17892662940000004,0.2540574100000015
dimethylformamide,353.15,-17.14960654,-17.79192042,844.94,73.0941,REF,-1.39925165,0.2620467235,-0.42467583,-0.6423138799999997,-17.14960654,-17.52529458,844.94,73.0941,SLE,-1.07514018,0.4398186199,-0.18126626,0.08411236,-0.37568804,0.32411147000000007,0.24340956999999996,0.17777189639999996,0.26662583999999967
dimethylformamide,348.15,-17.40257834,-18.08508081,849.51,73.0941,REF,-1.45000872,0.2392490205,-0.46423601,-0.6825024699999993,-17.40257834,-17.80662403,849.51,73.0941,SLE,-1.11522135,0.4152624907,-0.20658118,0.07669705,-0.4040456899999967,0.33478737000000014,0.25765483,0.1760134702,0.2784567800000026
dimethylformamide,343.15,-17.65717409,-18.38075485,854.12,73.0941,REF,-1.50167831,0.2175685245,-0.50538337,-0.7235807599999973,-17.65717409,-18.09135032,854.12,73.0941,SLE,-1.15534548,0.3912775044,-0.23269387,0.06992855,-0.4341762299999985,0.3463328299999999,0.27268950000000003,0.17370897989999998,0.28940452999999877
dimethylformamide,338.15,-17.91336033,-18.67874986,858.76,73.0941,REF,-1.5544038,0.1970224643,-0.54821905,-0.7653895300000002,-17.91336033,-18.37943889,858.76,73.0941,SLE,-1.19551545,0.3679408812,-0.25957955,0.06375064,-0.4660785599999997,0.35888834999999997,0.28863950000000005,0.1709184169,0.2993109700000005
dimethylformamide,333.15,-18.17110338,-18.97887394,863.43,73.0941,REF,-1.60833652,0.1776223931,-0.59285551,-0.807770559999998,-18.17110338,-18.67081331,863.43,73.0941,SLE,-1.23576161,0.3453054728,-0.28723283,0.05810833,-0.4997099299999981,0.37257491,0.30562268000000004,0.16768307970000002,0.30806062999999995
dimethylformamide,328.15,-18.43036953,-19.28091033,868.14,73.0941,REF,-1.66365356,0.1593692314,-0.63943222,-0.850540800000001,-18.43036953,-18.96539488,868.14,73.0941,SLE,-1.27611771,0.3234149083,-0.31565174,0.05295199,-0.5350253500000015,0.3875358499999999,0.32378048,0.16404567690000002,0.3155154499999995
dimethylformamide,323.15,-18.69112519,-19.58468452,872.89,73.0941,REF,-1.7205145,0.1422686708,-0.68807737,-0.8935593299999987,-18.69112519,-19.26309836,872.89,73.0941,SLE,-1.31662412,0.3023022999,-0.34484072,0.04823651,-0.5719731699999997,0.40389038,0.34323665000000003,0.16003362910000002,0.32158615999999896
dimethylformamide,318.15,-18.95333714,-19.88999535,877.67,73.0941,REF,-1.77910748,0.126315722,-0.73894808,-0.9366582100000009,-18.95333714,-19.56380923,877.67,73.0941,SLE,-1.3573441,0.2819832276,-0.37482413,0.04391935,-0.6104720900000018,0.42176338,0.36412395000000003,0.1556675056,0.32618611999999914
dimethylformamide,313.15,-19.21697271,-20.19664013,882.48,73.0941,REF,-1.83963412,0.1115010053,-0.79221719,-0.9796674199999984,-19.21697271,-19.86743174,882.48,73.0941,SLE,-1.39833231,0.2624733241,-0.40562223,0.03996388,-0.6504590300000004,0.4413018099999999,0.38659496000000004,0.1509723188,0.329208389999998
dimethylformamide,308.15,-19.48199998,-20.50446265,887.34,73.0941,REF,-1.90227671,0.0978178363,-0.84804247,-1.0224626699999995,-19.48199998,-20.17385737,887.34,73.0941,SLE,-1.43965654,0.2437780786,-0.43726847,0.03633653,-0.6918573899999991,0.4626201699999999,0.410774,0.1459602423,0.33060528000000033
dimethylformamide,303.15,-19.74838803,-20.81326743,892.23,73.0941,REF,-1.96725856,0.0852473502,-0.90662176,-1.0648793999999988,-19.74838803,-20.48297378,892.23,73.0941,SLE,-1.48139259,0.2258968952,-0.46980581,0.0330071,-0.7345857499999973,0.4858659700000001,0.43681595000000006,0.140649545,0.33029365000000155
dimethylformamide,298.15,-20.01610718,-21.12292974,897.15,73.0941,REF,-2.03476704,0.0737742134,-0.96812086,-1.1068225600000012,-20.01610718,-20.7946745,897.15,73.0941,SLE,-1.52361797,0.2088268415,-0.50328165,0.02994898,-0.7785673200000005,0.5111490700000001,0.46483920999999995,0.13505262810000002,0.3282552400000007
dimethylsulfoxide,403.15,-14.71611476,-14.04276208,1019.31,78.1342,REF,-1.45628242,0.2247052195,-0.43451869,0.6733526800000007,-14.71611476,-14.00267489,1019.31,78.1342,SLE,-1.16563582,0.3695661619,-0.21755444,0.06829111,0.7134398700000002,0.29064659999999987,0.21696425,0.14486094240000003,0.040087189999999495
dimethylsulfoxide,398.15,-14.95115832,-14.29769825,1024.43,78.1342,REF,-1.51252209,0.2022416352,-0.4782352,0.6534600699999995,-14.95115832,-14.22415344,1024.43,78.1342,SLE,-1.22479944,0.3363507492,-0.25650081,0.05959373,0.7270048799999991,0.2877226500000001,0.22173439,0.13410911400000003,0.07354480999999957
dimethylsulfoxide,393.15,-15.18811761,-14.55902242,1029.56,78.1342,REF,-1.56770618,0.1819511473,-0.5221141,0.629095190000001,-15.18811761,-14.45751706,1029.56,78.1342,SLE,-1.27993022,0.3070241038,-0.29414529,0.05248918,0.7306005500000001,0.28777596000000005,0.22796881000000002,0.1250729565,0.1015053599999991
dimethylsulfoxide,388.15,-15.42696862,-14.82594183,1034.7,78.1342,REF,-1.62222675,0.163556878,-0.56635444,0.6010267900000006,-15.42696862,-14.70082958,1034.7,78.1342,SLE,-1.33194858,0.2808842898,-0.33079763,0.04656412,0.7261390399999996,0.2902781700000001,0.23555681,0.11732741180000003,0.12511224999999904
dimethylsulfoxide,383.15,-15.66768595,-15.09780341,1039.86,78.1342,REF,-1.67641584,0.1468358594,-0.61113834,0.56988254,-15.66768595,-14.95263143,1039.86,78.1342,SLE,-1.38155046,0.2573955813,-0.36671775,0.04153838,0.7150545199999989,0.29486538000000007,0.24442059,0.11055972190000002,0.14517197999999887
dimethylsulfoxide,378.15,-15.91024291,-15.37407255,1045.04,78.1342,REF,-1.73055384,0.1316082922,-0.65662867,0.5361703599999998,-15.91024291,-15.21181354,1045.04,78.1342,SLE,-1.42926539,0.2361478444,-0.40211788,0.03721642,0.6984293699999995,0.30128844999999993,0.25451079000000004,0.1045395522,0.16225900999999965
dimethylsulfoxide,373.15,-16.15461156,-15.65429802,1050.22,78.1342,REF,-1.78488661,0.1177258099,-0.70297706,0.5003135399999987,-16.15461156,-15.47750715,1050.22,78.1342,SLE,-1.4755099,0.2168200092,-0.43717707,0.03345724,0.6771044100000001,0.30937671,0.26579999000000004,0.09909419929999999,0.17679087000000138
dimethylsulfoxide,368.15,-16.40076282,-15.9380955,1055.43,78.1342,REF,-1.83963297,0.1050645375,-0.7503258,0.4626673200000013,-16.40076282,-15.74903659,1055.43,78.1342,SLE,-1.52060786,0.1991611786,-0.47203963,0.03015728,0.6517262300000013,0.3190251100000001,0.27828617000000005,0.09409664109999999,0.18905890999999997
dimethylsulfoxide,363.15,-16.64866657,-16.22513465,1060.64,78.1342,REF,-1.89499067,0.0935196466,-0.79880955,0.4235319199999985,-16.64866657,-16.02584503,1060.64,78.1342,SLE,-1.56482893,0.1829669755,-0.50683433,0.02723774,0.6228215400000003,0.3301617400000001,0.29197522,0.08944732889999998,0.19928962000000183
dimethylsulfoxide,358.15,-16.89829177,-16.51513014,1065.87,78.1342,REF,-1.95114049,0.0830012229,-0.84855639,0.38316163000000003,-16.89829177,-16.30748243,1065.87,78.1342,SLE,-1.60839211,0.1680723983,-0.54166941,0.02463814,0.5908093399999998,0.34274837999999996,0.30688698000000003,0.0850711754,0.20764770999999982
dimethylsulfoxide,353.15,-17.14960654,-16.80783537,1071.12,78.1342,REF,-2.00824896,0.0734310605,-0.89968826,0.34177117000000123,-17.14960654,-16.59357989,1071.12,78.1342,SLE,-1.65147811,0.1543421825,-0.57663706,0.02231115,0.5560266499999997,0.35677085,0.3230512,0.080911122,0.2142554799999985
dimethylsulfoxide,348.15,-17.40257834,-17.10303812,1076.37,78.1342,REF,-2.06647016,0.0647401312,-0.95232103,0.2995402200000008,-17.40257834,-16.88382092,1076.37,78.1342,SLE,-1.69424476,0.1416619574,-0.61182235,0.02021879,0.51875742,0.37222540000000026,0.34049868000000005,0.07692182620000002,0.21921719999999922
dimethylsulfoxide,343.15,-17.65717409,-17.40055626,1081.64,78.1342,REF,-2.12594767,0.0568664529,-1.00656496,0.25661783000000327,-17.65717409,-17.17793867,1081.64,78.1342,SLE,-1.73682714,0.1299354762,-0.64730055,0.01833044,0.47923542000000197,0.38912053,0.35926441,0.07306902330000001,0.2226175899999987
dimethylsulfoxide,338.15,-17.91336033,-17.70024205,1086.92,78.1342,REF,-2.18681106,0.0497539633,-1.06252042,0.21311827999999977,-17.91336033,-17.47570741,1086.92,78.1342,SLE,-1.77934152,0.1190809554,-0.68313819,0.01662105,0.43765292000000144,0.40746954000000013,0.37938223000000004,0.06932699209999998,0.22453464000000167
dimethylsulfoxide,333.15,-18.17110338,-18.00197305,1092.21,78.1342,REF,-2.24918098,0.043350524,-1.12028179,0.16913033000000155,-18.17110338,-17.77693145,1092.21,78.1342,SLE,-1.82189138,0.109027538,-0.71939664,0.01506984,0.3941719300000024,0.42728960000000016,0.4008851499999999,0.06567701399999999,0.22504160000000084
dimethylsulfoxide,328.15,-18.43036953,-18.30564744,1097.52,78.1342,REF,-2.31317163,0.0376068032,-1.1799393,0.12472208999999879,-18.43036953,-18.08144545,1097.52,78.1342,SLE,-1.86456624,0.0997139951,-0.75612978,0.01365947,0.34892407999999975,0.44860538999999977,0.42380952000000005,0.0621071919,0.22420199000000096
dimethylsulfoxide,323.15,-18.69112519,-18.61119969,1102.83,78.1342,REF,-2.37887986,0.0324765075,-1.241568,0.07992550000000165,-18.69112519,-18.38910744,1102.83,78.1342,SLE,-1.90744554,0.0910864585,-0.79338637,0.01237526,0.302017750000001,0.47143431999999996,0.44818163,0.058609950999999993,0.22209224999999932
dimethylsulfoxide,318.15,-18.95333714,-18.91859543,1108.15,78.1342,REF,-2.44638744,0.0279152814,-1.30522942,0.034741709999998704,-18.95333714,-18.69978613,1108.15,78.1342,SLE,-1.95060661,0.0830958963,-0.83121661,0.01120452,0.2535510099999989,0.49578083000000017,0.47401281000000006,0.0551806149,0.2188093000000002
dimethylsulfoxide,313.15,-19.21697271,-19.22781485,1113.48,78.1342,REF,-2.51577158,0.0238795952,-1.37098154,-0.010842140000001166,-19.21697271,-19.01338255,1113.48,78.1342,SLE,-1.9941096,0.0757001507,-0.86965762,0.01013656,0.20359016000000096,0.52166198,0.50132392,0.0518205555,0.21443230000000213
dimethylsulfoxide,308.15,-19.48199998,-19.5388704,1118.83,78.1342,REF,-2.58709215,0.0203274453,-1.43886618,-0.0568704199999992,-19.48199998,-19.32980703,1118.83,78.1342,SLE,-2.03801254,0.0688602196,-0.90874674,0.00916194,0.15219294999999988,0.5490796100000002,0.53011944,0.0485327743,0.20906336999999908
dimethylsulfoxide,303.15,-19.74838803,-19.85179372,1124.18,78.1342,REF,-2.66039987,0.0172177528,-1.50891683,-0.10340568999999888,-19.74838803,-19.64899841,1124.18,78.1342,SLE,-2.08235751,0.0625418621,-0.94850812,0.00827261,0.09938962000000018,0.57804236,0.56040871,0.0453241093,0.20279530999999906
dimethylsulfoxide,298.15,-20.01610718,-20.16664513,1129.54,78.1342,REF,-2.73572876,0.014510778,-1.58115119,-0.15053795000000036,-20.01610718,-19.97088818,1129.54,78.1342,SLE,-2.12719574,0.0567113624,-0.98897603,0.00746112,0.045218999999999454,0.6085330200000003,0.5921751599999999,0.0422005844,0.19575694999999982
diphenylether,403.15,-14.71611476,-14.95661491,978.06,170.2083,REF,-0.96088751,0.310866526,-0.3055289,-0.2405001500000008,-14.71611476,-14.87452981,978.06,170.2083,SLE,-0.69321282,0.4827246052,-0.11029123,0.20266893,-0.15841505000000033,0.26767469,0.19523766999999997,0.1718580792,0.08208510000000047
diphenylether,398.15,-14.95115832,-15.2019217,982.98,170.2083,REF,-1.01619156,0.2813049409,-0.34746379,-0.2507633800000004,-14.95115832,-15.11990738,982.98,170.2083,SLE,-0.73333117,0.4542072342,-0.13526628,0.1847859,-0.16874906000000145,0.28286038999999996,0.21219751,0.17290229329999995,0.08201431999999897
diphenylether,393.15,-15.18811761,-15.44810081,987.93,170.2083,REF,-1.0734823,0.2529378959,-0.39213616,-0.25998319999999886,-15.18811761,-15.366883,987.93,170.2083,SLE,-0.77464816,0.4257570801,-0.16188608,0.16801646,-0.1787653899999988,0.29883413999999997,0.23025008000000002,0.17281918420000003,0.08121781000000006
diphenylether,388.15,-15.42696862,-15.69504824,992.89,170.2083,REF,-1.13288157,0.225919716,-0.43967199,-0.26807961999999996,-15.42696862,-15.61534497,992.89,170.2083,SLE,-0.81725956,0.397474955,-0.19026125,0.15231422,-0.18837635000000041,0.3156220099999999,0.24941074000000002,0.17155523900000003,0.07970326999999955
