Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,x,delta_mu
hexane,393.15,-15.18811761,-15.00583841,587.55,86.1759,SLE,-0.97525976,0.4619426203,-0.2642068,0.10586204,0.18227919999999997
hexane,388.15,-15.42696862,-15.18605701,590.85,86.1759,SLE,-1.05886271,0.4096173464,-0.32634701,0.08732474,0.2409116099999995
hexane,383.15,-15.66768595,-15.36108541,594.19,86.1759,SLE,-1.14867283,0.3566212253,-0.39622657,0.07101125,0.3066005399999998
hexane,378.15,-15.91024291,-15.53352563,597.56,86.1759,SLE,-1.24341788,0.3051083252,-0.47300125,0.0570929,0.3767172799999994
hexane,373.15,-16.15461156,-15.70647086,600.97,86.1759,SLE,-1.3414692,0.2571139253,-0.55527408,0.04555445,0.4481406999999997
hexane,368.15,-16.40076282,-15.88270008,604.42,86.1759,SLE,-1.44129539,0.2140581203,-0.6415084,0.03619967,0.5180627400000013
hexane,363.15,-16.64866657,-16.06406484,607.9,86.1759,SLE,-1.54183803,0.1765533828,-0.73045247,0.02871851,0.5846017299999993
hexane,358.15,-16.89829177,-16.25150528,611.43,86.1759,SLE,-1.64253492,0.1445701991,-0.82126257,0.02277535,0.6467864900000002
hexane,353.15,-17.14960654,-16.44524943,614.99,86.1759,SLE,-1.74323203,0.1176874471,-0.91348924,0.01806209,0.7043571100000001
hexane,348.15,-17.40257834,-16.64510813,618.59,86.1759,SLE,-1.84402784,0.0953143071,-1.00696363,0.01432096,0.757470210000001
hexane,343.15,-17.65717409,-16.85065435,622.24,86.1759,SLE,-1.9451777,0.0768222151,-1.10171499,0.01134547,0.8065197400000024
hexane,338.15,-17.91336033,-17.06139102,625.92,86.1759,SLE,-2.04699704,0.0616198469,-1.19787517,0.00897435,0.8519693100000012
hexane,333.15,-18.17110338,-17.27680098,629.65,86.1759,SLE,-2.14983333,0.0491785879,-1.2956443,0.00708218,0.8943024000000008
hexane,328.15,-18.43036953,-17.49639376,633.42,86.1759,SLE,-2.25403741,0.0390407098,-1.39525575,0.00557138,0.93397577
hexane,323.15,-18.69112519,-17.71971523,637.23,86.1759,SLE,-2.3599574,0.0308157528,-1.49696381,0.00436559,0.9714099600000026
hexane,318.15,-18.95333714,-17.94636053,641.08,86.1759,SLE,-2.46792977,0.0241739443,-1.60102971,0.00340463,1.0069766099999988
hexane,313.15,-19.21697271,-18.17596217,644.98,86.1759,SLE,-2.57828677,0.0188376273,-1.707725,0.00264066,1.041010540000002
hexane,308.15,-19.48199998,-18.4081962,648.93,86.1759,SLE,-2.69135197,0.0145740622,-1.81732408,0.00203539,1.0738037800000022
hexane,303.15,-19.74838803,-18.64277628,652.92,86.1759,SLE,-2.80744392,0.0111884643,-1.93010541,0.00155796,1.1056117500000013
hexane,298.15,-20.01610718,-18.87944959,656.96,86.1759,SLE,-2.92687893,0.0085181215,-2.0463525,0.00118337,1.1366575899999987
isopropylamine,403.15,-14.71611476,-14.97277448,639.37,59.1106,SLE,-0.639978,0.7585544479,0.03831364,0.22909837,-0.25665972000000004
isopropylamine,398.15,-14.95115832,-15.22595168,642.86,59.1106,SLE,-0.67514844,0.7390299585,0.02466999,0.21127668,-0.2747933600000003
isopropylamine,393.15,-15.18811761,-15.48058181,646.38,59.1106,SLE,-0.71147231,0.7182967672,0.00977501,0.19432456,-0.2924641999999995
isopropylamine,388.15,-15.42696862,-15.73643074,649.93,59.1106,SLE,-0.74911252,0.6962561098,-0.00652719,0.1781917,-0.3094621199999992
isopropylamine,383.15,-15.66768595,-15.9932233,653.51,59.1106,SLE,-0.78826314,0.6727977238,-0.02442322,0.16283092,-0.32553735000000117
isopropylamine,378.15,-15.91024291,-16.25066625,657.13,59.1106,SLE,-0.82913815,0.647810251,-0.04412813,0.14820466,-0.3404233399999992
isopropylamine,373.15,-16.15461156,-16.50844235,660.78,59.1106,SLE,-0.87197638,0.6211843504,-0.06589076,0.1342838,-0.35383078999999995
isopropylamine,368.15,-16.40076282,-16.76618102,664.46,59.1106,SLE,-0.91706059,0.5928088005,-0.09000826,0.12104293,-0.3654182000000006
isopropylamine,363.15,-16.64866657,-17.02348764,668.18,59.1106,SLE,-0.96470297,0.5625904227,-0.11682233,0.10846685,-0.3748210699999994
isopropylamine,358.15,-16.89829177,-17.27993128,671.94,59.1106,SLE,-1.01525474,0.5304627867,-0.14672851,0.09654844,-0.3816395099999994
isopropylamine,353.15,-17.14960654,-17.53504374,675.72,59.1106,SLE,-1.06910956,0.4964027381,-0.18018217,0.08528849,-0.38543719999999837
isopropylamine,348.15,-17.40257834,-17.78832805,679.55,59.1106,SLE,-1.12670137,0.4604545929,-0.21770003,0.07469622,-0.3857497099999989
isopropylamine,343.15,-17.65717409,-18.0392735,683.41,59.1106,SLE,-1.1884978,0.4227598313,-0.25985656,0.06478914,-0.3820994099999986
isopropylamine,338.15,-17.91336033,-18.28737665,687.31,59.1106,SLE,-1.25498923,0.3835888745,-0.30727372,0.0555918,-0.37401631999999907
isopropylamine,333.15,-18.17110338,-18.5321791,691.24,59.1106,SLE,-1.32666584,0.3433727045,-0.36059679,0.04713399,-0.36107571999999877
isopropylamine,328.15,-18.43036953,-18.77329605,695.21,59.1106,SLE,-1.40399864,0.3027151947,-0.42046687,0.03944585,-0.3429265199999989
isopropylamine,323.15,-18.69112519,-19.01047351,699.22,59.1106,SLE,-1.48739955,0.2623889392,-0.48747049,0.03255371,-0.3193483199999996
isopropylamine,318.15,-18.95333714,-19.24363533,703.27,59.1106,SLE,-1.57718449,0.2232907911,-0.5620856,0.02647375,-0.29029819000000145
isopropylamine,313.15,-19.21697271,-19.47291268,707.36,59.1106,SLE,-1.67354538,0.1863555799,-0.64463292,0.0212058,-0.25593997
isopropylamine,308.15,-19.48199998,-19.69865244,711.49,59.1106,SLE,-1.77653422,0.1524425313,-0.73524179,0.01672884,-0.21665245999999883
isopropylamine,303.15,-19.74838803,-19.92138986,715.66,59.1106,SLE,-1.88607149,0.1222197727,-0.83384646,0.01299956,-0.17300183000000047
isopropylamine,298.15,-20.01610718,-20.14178919,719.87,59.1106,SLE,-2.00197874,0.0960815276,-0.94021731,0.00995454,-0.125682010000002
methanol,403.15,-14.71611476,-11.84708214,663.69,32.042,SLE,-2.33366454,0.0833047157,-1.04002394,0.00463805,2.8690326200000005
methanol,398.15,-14.95115832,-11.95261675,667.37,32.042,SLE,-2.47111067,0.0620349537,-1.16906639,0.00337979,2.9985415699999987
methanol,393.15,-15.18811761,-12.06908082,671.08,32.042,SLE,-2.60704609,0.0460919679,-1.29820285,0.00247146,3.119036790000001
methanol,388.15,-15.42696862,-12.19493629,674.83,32.042,SLE,-2.74226465,0.0341599797,-1.42777553,0.00181024,3.232032330000001
methanol,383.15,-15.66768595,-12.32919962,678.61,32.042,SLE,-2.87728466,0.0252507854,-1.55798762,0.00132652,3.3384863299999985
methanol,378.15,-15.91024291,-12.47123713,682.44,32.042,SLE,-3.01244899,0.0186166733,-1.6889566,0.00097174,3.4390057799999987
methanol,373.15,-16.15461156,-12.62064379,686.31,32.042,SLE,-3.14798436,0.0136907709,-1.82074536,0.00071124,3.5339677699999985
methanol,368.15,-16.40076282,-12.77717408,690.22,32.042,SLE,-3.28403444,0.0100437892,-1.95337736,0.00051995,3.6235887400000006
methanol,363.15,-16.64866657,-12.94069404,694.17,32.042,SLE,-3.4206831,0.0073513568,-2.08684772,0.00037959,3.7079725299999993
methanol,358.15,-16.89829177,-13.11114933,698.16,32.042,SLE,-3.55796981,0.0053691123,-2.22113013,0.00027671,3.78714244
methanol,353.15,-17.14960654,-13.28854103,702.19,32.042,SLE,-3.69590146,0.003913571,-2.35618269,0.00020142,3.8610655100000013
methanol,348.15,-17.40257834,-13.47290776,706.27,32.042,SLE,-3.8344614,0.0028474359,-2.49195251,0.0001464,3.9296705800000016
methanol,343.15,-17.65717409,-13.66431271,710.39,32.042,SLE,-3.97361602,0.002068336,-2.6283791,0.00010626,3.992861380000001
methanol,338.15,-17.91336033,-13.86283219,714.55,32.042,SLE,-4.11332106,0.0015002048,-2.76539828,7.703e-05,4.050528139999999
methanol,333.15,-18.17110338,-14.06854657,718.76,32.042,SLE,-4.25352678,0.0010867143,-2.90294559,5.578e-05,4.102556810000001
methanol,328.15,-18.43036953,-14.28153407,723.02,32.042,SLE,-4.39418186,0.0007862927,-3.04095877,4.035e-05,4.148835460000001
methanol,323.15,-18.69112519,-14.50186535,727.32,32.042,SLE,-4.53523703,0.000568354,-3.17938054,2.916e-05,4.189259840000002
methanol,318.15,-18.95333714,-14.72959961,731.67,32.042,SLE,-4.67664806,0.000410462,-3.31816071,2.105e-05,4.223737529999999
methanol,313.15,-19.21697271,-14.96478187,736.07,32.042,SLE,-4.81837822,0.0002962033,-3.45725816,1.519e-05,4.252190840000001
methanol,308.15,-19.48199998,-15.2074413,740.51,32.042,SLE,-4.96040016,0.0002136004,-3.59664231,1.095e-05,4.274558680000002
methanol,303.15,-19.74838803,-15.4575904,745.01,32.042,SLE,-5.10269755,0.0001539321,-3.73629442,7.89e-06,4.29079763
methanol,298.15,-20.01610718,-15.71522463,749.56,32.042,SLE,-5.24526634,0.0001108608,-3.87620866,5.69e-06,4.300882549999999
methanol,403.15,-14.71611476,-11.84708214,663.69,32.042,SLE,-2.33366454,0.0833047157,-1.04002394,0.00463805,2.8690326200000005
methanol,398.15,-14.95115832,-11.95261675,667.37,32.042,SLE,-2.47111067,0.0620349537,-1.16906639,0.00337979,2.9985415699999987
methanol,393.15,-15.18811761,-12.06908082,671.08,32.042,SLE,-2.60704609,0.0460919679,-1.29820285,0.00247146,3.119036790000001
methanol,388.15,-15.42696862,-12.19493629,674.83,32.042,SLE,-2.74226465,0.0341599797,-1.42777553,0.00181024,3.232032330000001
methanol,383.15,-15.66768595,-12.32919962,678.61,32.042,SLE,-2.87728466,0.0252507854,-1.55798762,0.00132652,3.3384863299999985
methanol,378.15,-15.91024291,-12.47123713,682.44,32.042,SLE,-3.01244899,0.0186166733,-1.6889566,0.00097174,3.4390057799999987
methanol,373.15,-16.15461156,-12.62064379,686.31,32.042,SLE,-3.14798436,0.0136907709,-1.82074536,0.00071124,3.5339677699999985
methanol,368.15,-16.40076282,-12.77717408,690.22,32.042,SLE,-3.28403444,0.0100437892,-1.95337736,0.00051995,3.6235887400000006
methanol,363.15,-16.64866657,-12.94069404,694.17,32.042,SLE,-3.4206831,0.0073513568,-2.08684772,0.00037959,3.7079725299999993
methanol,358.15,-16.89829177,-13.11114933,698.16,32.042,SLE,-3.55796981,0.0053691123,-2.22113013,0.00027671,3.78714244
methanol,353.15,-17.14960654,-13.28854103,702.19,32.042,SLE,-3.69590146,0.003913571,-2.35618269,0.00020142,3.8610655100000013
methanol,348.15,-17.40257834,-13.47290776,706.27,32.042,SLE,-3.8344614,0.0028474359,-2.49195251,0.0001464,3.9296705800000016
methanol,343.15,-17.65717409,-13.66431271,710.39,32.042,SLE,-3.97361602,0.002068336,-2.6283791,0.00010626,3.992861380000001
methanol,338.15,-17.91336033,-13.86283219,714.55,32.042,SLE,-4.11332106,0.0015002048,-2.76539828,7.703e-05,4.050528139999999
methanol,333.15,-18.17110338,-14.06854657,718.76,32.042,SLE,-4.25352678,0.0010867143,-2.90294559,5.578e-05,4.102556810000001
methanol,328.15,-18.43036953,-14.28153407,723.02,32.042,SLE,-4.39418186,0.0007862927,-3.04095877,4.035e-05,4.148835460000001
methanol,323.15,-18.69112519,-14.50186535,727.32,32.042,SLE,-4.53523703,0.000568354,-3.17938054,2.916e-05,4.189259840000002
methanol,318.15,-18.95333714,-14.72959961,731.67,32.042,SLE,-4.67664806,0.000410462,-3.31816071,2.105e-05,4.223737529999999
methanol,313.15,-19.21697271,-14.96478187,736.07,32.042,SLE,-4.81837822,0.0002962033,-3.45725816,1.519e-05,4.252190840000001
methanol,308.15,-19.48199998,-15.2074413,740.51,32.042,SLE,-4.96040016,0.0002136004,-3.59664231,1.095e-05,4.274558680000002
methanol,303.15,-19.74838803,-15.4575904,745.01,32.042,SLE,-5.10269755,0.0001539321,-3.73629442,7.89e-06,4.29079763
methanol,298.15,-20.01610718,-15.71522463,749.56,32.042,SLE,-5.24526634,0.0001108608,-3.87620866,5.69e-06,4.300882549999999
methylacetate,403.15,-14.71611476,-14.9668073,840.34,74.0789,SLE,-0.64321138,0.7128779892,0.04384357,0.22739904,-0.2506925399999993
methylacetate,398.15,-14.95115832,-15.22172063,844.8,74.0789,SLE,-0.67746987,0.6917769818,0.03100642,0.21015035,-0.27056231000000075
methylacetate,393.15,-15.18811761,-15.47880932,849.3,74.0789,SLE,-0.71245718,0.6698472316,0.01716658,0.19388438,-0.29069170999999905
methylacetate,388.15,-15.42696862,-15.73800525,853.84,74.0789,SLE,-0.74822639,0.6470952998,0.00225081,0.17855565,-0.31103663000000026
methylacetate,383.15,-15.66768595,-15.99921788,858.41,74.0789,SLE,-0.78484536,0.6235287674,-0.01382508,0.16411741,-0.3315319300000006
methylacetate,378.15,-15.91024291,-16.26238107,863.01,74.0789,SLE,-0.8223707,0.5991743441,-0.03114379,0.15053216,-0.35213816000000087
methylacetate,373.15,-16.15461156,-16.52742351,867.65,74.0789,SLE,-0.86086436,0.5740689785,-0.04979411,0.13776397,-0.3728119499999991
methylacetate,368.15,-16.40076282,-16.79427012,872.33,74.0789,SLE,-0.90039324,0.5482615136,-0.06987086,0.1257786,-0.39350729999999956
methylacetate,363.15,-16.64866657,-17.06286883,877.04,74.0789,SLE,-0.94101345,0.5218242659,-0.09146552,0.11454775,-0.4142022599999997
methylacetate,358.15,-16.89829177,-17.33314851,881.79,74.0789,SLE,-0.98279532,0.4948377296,-0.11467987,0.10404104,-0.43485674000000074
methylacetate,353.15,-17.14960654,-17.60506378,886.58,74.0789,SLE,-1.02579673,0.4674083654,-0.13960973,0.09423305,-0.45545723999999765
methylacetate,348.15,-17.40257834,-17.87856512,891.41,74.0789,SLE,-1.07008109,0.4396567679,-0.16635464,0.08509791,-0.4759867799999995
methylacetate,343.15,-17.65717409,-18.15360051,896.27,74.0789,SLE,-1.11571676,0.4117174071,-0.19501723,0.07660961,-0.4964264199999988
methylacetate,338.15,-17.91336033,-18.43012203,901.17,74.0789,SLE,-1.16277326,0.3837396212,-0.22570006,0.06874272,-0.5167617
methylacetate,333.15,-18.17110338,-18.70807139,906.12,74.0789,SLE,-1.21133101,0.3558798681,-0.25851192,0.06147082,-0.5369680099999989
methylacetate,328.15,-18.43036953,-18.98740556,911.1,74.0789,SLE,-1.26146512,0.3283084936,-0.2935558,0.05476901,-0.557036029999999
methylacetate,323.15,-18.69112519,-19.26805772,916.12,74.0789,SLE,-1.31327158,0.3011918833,-0.33094752,0.04861031,-0.5769325300000006
methylacetate,318.15,-18.95333714,-19.54996682,921.18,74.0789,SLE,-1.3668487,0.2746997603,-0.37080227,0.04296861,-0.596629680000003
methylacetate,313.15,-19.21697271,-19.83305187,926.28,74.0789,SLE,-1.42231541,0.2489925695,-0.41324869,0.03781678,-0.6160791599999982
methylacetate,308.15,-19.48199998,-20.1172344,931.42,74.0789,SLE,-1.47979714,0.2242254881,-0.45841809,0.03312858,-0.6352344199999997
methylacetate,303.15,-19.74838803,-20.40242579,936.6,74.0789,SLE,-1.53943569,0.2005405541,-0.50645251,0.02887781,-0.6540377599999978
methylacetate,298.15,-20.01610718,-20.68853172,941.83,74.0789,SLE,-1.60138743,0.1780648167,-0.55750369,0.02503875,-0.6724245400000015
butanone,403.15,-14.71611476,-14.99567638,716.5,72.1061,SLE,-0.62756838,0.7277560404,0.03117739,0.2357391,-0.27956162000000084
butanone,398.15,-14.95115832,-15.25452074,720.38,72.1061,SLE,-0.65947362,0.708516509,0.01845666,0.21904149,-0.3033624200000009
butanone,393.15,-15.18811761,-15.51589392,724.29,72.1061,SLE,-0.69185142,0.6886226187,0.00492626,0.20330525,-0.32777630999999907
butanone,388.15,-15.42696862,-15.77973336,728.23,72.1061,SLE,-0.72474182,0.6680799239,-0.00946091,0.18847692,-0.3527647399999996
butanone,383.15,-15.66768595,-16.04596009,732.2,72.1061,SLE,-0.75819556,0.6468933851,-0.02475941,0.17450362,-0.37827414000000203
butanone,378.15,-15.91024291,-16.31449821,736.21,72.1061,SLE,-0.79226353,0.6250746396,-0.0410263,0.16133793,-0.4042553000000009
butanone,373.15,-16.15461156,-16.58527083,740.26,72.1061,SLE,-0.82699919,0.6026414202,-0.0583224,0.14893639,-0.4306592699999996
butanone,368.15,-16.40076282,-16.85820545,744.34,72.1061,SLE,-0.86245566,0.5796204118,-0.07671056,0.13726011,-0.4574426299999992
butanone,363.15,-16.64866657,-17.13321072,748.46,72.1061,SLE,-0.89869971,0.5560391277,-0.09626396,0.12627003,-0.4845441500000014
butanone,358.15,-16.89829177,-17.41021222,752.61,72.1061,SLE,-0.93579093,0.5319403598,-0.11705404,0.11593353,-0.5119204499999981
butanone,353.15,-17.14960654,-17.68911724,756.81,72.1061,SLE,-0.97380313,0.5073692976,-0.13916334,0.10621769,-0.539510700000001
butanone,348.15,-17.40257834,-17.96983282,761.04,72.1061,SLE,-1.01281412,0.4823811464,-0.16267967,0.09709254,-0.567254479999999
butanone,343.15,-17.65717409,-18.25225764,765.3,72.1061,SLE,-1.05291121,0.4570385505,-0.18769988,0.08852966,-0.5950835499999982
butanone,338.15,-17.91336033,-18.53630224,769.61,72.1061,SLE,-1.09417902,0.431420192,-0.21432158,0.08050465,-0.6229419100000015
butanone,333.15,-18.17110338,-18.82184987,773.95,72.1061,SLE,-1.136725,0.4056055186,-0.24266092,0.07299195,-0.6507464899999995
butanone,328.15,-18.43036953,-19.10879441,778.34,72.1061,SLE,-1.1806561,0.379690061,-0.27283666,0.06596961,-0.6784248800000015
butanone,323.15,-18.69112519,-19.39701819,782.76,72.1061,SLE,-1.22609377,0.353776596,-0.30498085,0.05941639,-0.7058929999999997
butanone,318.15,-18.95333714,-19.68638831,787.23,72.1061,SLE,-1.27317787,0.3279736681,-0.33924239,0.05331165,-0.7330511700000031
butanone,313.15,-19.21697271,-19.97677596,791.73,72.1061,SLE,-1.32205473,0.3024024646,-0.37577812,0.04763709,-0.7598032500000009
butanone,308.15,-19.48199998,-20.26803343,796.28,72.1061,SLE,-1.37289416,0.2771874096,-0.41476626,0.04237462,-0.7860334499999979
butanone,303.15,-19.74838803,-20.56002713,800.87,72.1061,SLE,-1.42586773,0.2524664828,-0.45638899,0.03750872,-0.8116391000000007
butanone,298.15,-20.01610718,-20.85259066,805.5,72.1061,SLE,-1.48118354,0.2283732305,-0.50086092,0.033023,-0.8364834800000018
ch2cl2,403.15,-14.71611476,-15.00565215,1167.19,84.9331,SLE,-0.62216292,0.6975925546,0.07750378,0.23869157,-0.28953738999999956
ch2cl2,398.15,-14.95115832,-15.26464864,1173.38,84.9331,SLE,-0.6539168,0.6771879934,0.06783657,0.22186214,-0.31349032000000143
ch2cl2,393.15,-15.18811761,-15.52600296,1179.62,84.9331,SLE,-0.6862344,0.6561591135,0.05740082,0.2059518,-0.33788534999999875
ch2cl2,388.15,-15.42696862,-15.78960832,1185.9,84.9331,SLE,-0.71918419,0.6345024592,0.04612961,0.19090434,-0.362639699999999
ch2cl2,383.15,-15.66768595,-16.05535941,1192.22,84.9331,SLE,-0.7528366,0.6122202173,0.03395003,0.17667024,-0.387673460000002
ch2cl2,378.15,-15.91024291,-16.32314238,1198.59,84.9331,SLE,-0.78726994,0.5893175533,0.02078027,0.16320372,-0.41289947000000105
ch2cl2,373.15,-16.15461156,-16.59281968,1205.01,84.9331,SLE,-0.82257992,0.5657976614,0.00652424,0.15045966,-0.4382081200000023
ch2cl2,368.15,-16.40076282,-16.86427904,1211.47,84.9331,SLE,-0.85885175,0.5416819614,-0.00891637,0.13840387,-0.4635162199999989
ch2cl2,363.15,-16.64866657,-17.13737695,1217.98,84.9331,SLE,-0.89619354,0.5169897188,-0.02565822,0.1270008,-0.48871038000000055
ch2cl2,358.15,-16.89829177,-17.41197064,1224.53,84.9331,SLE,-0.93471839,0.4917519963,-0.04382906,0.1162202,-0.5136788699999997
ch2cl2,353.15,-17.14960654,-17.68791611,1231.13,84.9331,SLE,-0.97454612,0.4660127011,-0.06356899,0.10603613,-0.5383095699999991
ch2cl2,348.15,-17.40257834,-17.96504884,1237.78,84.9331,SLE,-1.01581588,0.4398227567,-0.08503827,0.09642377,-0.5624704999999999
ch2cl2,343.15,-17.65717409,-18.24321647,1244.47,84.9331,SLE,-1.05866686,0.4132548874,-0.10840729,0.08736413,-0.5860423799999985
ch2cl2,338.15,-17.91336033,-18.52224315,1251.22,84.9331,SLE,-1.10326144,0.3863912371,-0.13387046,0.07883854,-0.6088828200000016
ch2cl2,333.15,-18.17110338,-18.80195418,1258.01,84.9331,SLE,-1.14977087,0.3593346028,-0.16163855,0.07083194,-0.6308507999999975
ch2cl2,328.15,-18.43036953,-19.08217894,1264.85,84.9331,SLE,-1.19837412,0.3322102592,-0.19193758,0.06333239,-0.6518094099999985
ch2cl2,323.15,-18.69112519,-19.36273484,1271.74,84.9331,SLE,-1.24926946,0.305159983,-0.22501618,0.05632881,-0.6716096500000006
ch2cl2,318.15,-18.95333714,-19.64344828,1278.68,84.9331,SLE,-1.3026617,0.2783487451,-0.26113633,0.0498125,-0.6901111400000026
ch2cl2,313.15,-19.21697271,-19.92414748,1285.67,84.9331,SLE,-1.3587679,0.2519593112,-0.30057573,0.0437756,-0.7071747699999982
ch2cl2,308.15,-19.48199998,-20.20467078,1292.71,84.9331,SLE,-1.41781259,0.226190569,-0.34362231,0.03821091,-0.7226707999999995
ch2cl2,303.15,-19.74838803,-20.48487068,1299.8,84.9331,SLE,-1.48002567,0.2012520998,-0.39056975,0.03311115,-0.7364826499999992
ch2cl2,298.15,-20.01610718,-20.76463207,1306.94,84.9331,SLE,-1.54562968,0.1773602215,-0.44170358,0.02846888,-0.7485248900000023
propyleneglycol,403.15,-14.71611476,-10.81381822,888.71,76.0948,SLE,-2.89354857,0.0103973457,-1.82949393,0.00127777,3.90229654
propyleneglycol,398.15,-14.95115832,-10.96111637,893.29,76.0948,SLE,-3.01511159,0.0078764177,-1.94800812,0.0009658,3.99004195
propyleneglycol,393.15,-15.18811761,-11.11360794,897.9,76.0948,SLE,-3.13794712,0.0059461238,-2.06798656,0.00072787,4.074509670000001
propyleneglycol,388.15,-15.42696862,-11.27099493,902.53,76.0948,SLE,-3.2622586,0.0044718512,-2.18958842,0.00054669,4.15597369
propyleneglycol,383.15,-15.66768595,-11.43309076,907.19,76.0948,SLE,-3.38819584,0.0033494975,-2.31292949,0.00040908,4.2345951899999985
propyleneglycol,378.15,-15.91024291,-11.5997989,911.87,76.0948,SLE,-3.5158638,0.0024982576,-2.43808846,0.00030489,4.310444009999999
propyleneglycol,373.15,-16.15461156,-11.77109015,916.58,76.0948,SLE,-3.64533288,0.0018552986,-2.56511547,0.00022629,4.38352141
propyleneglycol,368.15,-16.40076282,-11.94698968,921.31,76.0948,SLE,-3.77664445,0.0013717878,-2.69403615,0.00016725,4.453773140000001
propyleneglycol,363.15,-16.64866657,-12.12756503,926.06,76.0948,SLE,-3.90981601,0.0010098423,-2.82485584,0.00012308,4.52110154
propyleneglycol,358.15,-16.89829177,-12.31291665,930.84,76.0948,SLE,-4.04484543,0.0007401625,-2.95756306,9.019e-05,4.58537512
propyleneglycol,353.15,-17.14960654,-12.50316841,935.64,76.0948,SLE,-4.18171545,0.0005401736,-3.09213335,6.581e-05,4.64643813
propyleneglycol,348.15,-17.40257834,-12.69846128,940.47,76.0948,SLE,-4.32039674,0.0003925621,-3.22853186,4.782e-05,4.7041170600000015
propyleneglycol,343.15,-17.65717409,-12.89894683,945.33,76.0948,SLE,-4.46085112,0.0002841158,-3.36671626,3.461e-05,4.758227260000002
propyleneglycol,338.15,-17.91336033,-13.10478153,950.2,76.0948,SLE,-4.60303483,0.0002048057,-3.50663961,2.494e-05,4.808578799999999
propyleneglycol,333.15,-18.17110338,-13.31612227,955.1,76.0948,SLE,-4.74690102,0.0001470611,-3.64825271,1.791e-05,4.854981110000002
propyleneglycol,328.15,-18.43036953,-13.53312203,960.03,76.0948,SLE,-4.89240263,0.0001051991,-3.79150673,1.281e-05,4.897247500000001
propyleneglycol,323.15,-18.69112519,-13.75592636,964.98,76.0948,SLE,-5.03949483,7.49776e-05,-3.93635556,9.13e-06,4.935198830000001
propyleneglycol,318.15,-18.95333714,-13.98467019,969.95,76.0948,SLE,-5.1881375,5.32472e-05,-4.08275812,6.48e-06,4.968666949999999
propyleneglycol,313.15,-19.21697271,-14.21947533,974.95,76.0948,SLE,-5.33829757,3.76828e-05,-4.23068067,4.59e-06,4.99749738
