Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,delta_mu
isopropylamine,298.15,-20.01610718,-20.14704719,719.87,59.1106,REF,-2.75009415,0.0184808506,-1.66885783,-0.13094000999999977
methanol,403.15,-14.71611476,-11.78568889,663.69,32.042,REF,-2.67983018,0.0392447384,-1.37391636,2.9304258700000005
methanol,398.15,-14.95115832,-11.90556617,667.37,32.042,REF,-2.82556942,0.0283580553,-1.51434257,3.045592149999999
methanol,393.15,-15.18811761,-12.03282754,671.08,32.042,REF,-2.97197585,0.0203998349,-1.65623467,3.1552900700000013
methanol,388.15,-15.42696862,-12.16694386,674.83,32.042,REF,-3.11935968,0.0146106128,-1.79967987,3.2600247600000003
methanol,383.15,-15.66768595,-12.30759015,678.61,32.042,REF,-3.26793002,0.0104194715,-1.94472604,3.3600958
methanol,378.15,-15.91024291,-12.45458318,682.44,32.042,REF,-3.41782444,0.0073995646,-2.09139348,3.455659729999999
methanol,373.15,-16.15461156,-12.60784447,686.31,32.042,REF,-3.56912574,0.0052336258,-2.23967954,3.5467670899999995
methanol,368.15,-16.40076282,-12.76737128,690.22,32.042,REF,-3.72187562,0.0036871659,-2.38956363,3.63339154
methanol,363.15,-16.64866657,-12.93321561,694.17,32.042,REF,-3.8760845,0.0025878441,-2.54101081,3.71545096
methanol,358.15,-16.89829177,-13.10546762,698.16,32.042,REF,-4.0317395,0.0018096908,-2.69397523,3.7928241499999995
methanol,353.15,-17.14960654,-13.28424263,702.19,32.042,REF,-4.18881097,0.0012611283,-2.84840335,3.865363910000001
methanol,348.15,-17.40257834,-13.46966992,706.27,32.042,REF,-4.34725836,0.0008759327,-3.00423736,3.932908420000002
methanol,343.15,-17.65717409,-13.66188413,710.39,32.042,REF,-4.50703499,0.0006064643,-3.16141815,3.995289960000001
methanol,338.15,-17.91336033,-13.86101806,714.55,32.042,REF,-4.66809237,0.0004186251,-3.3198883,4.0523422700000005
methanol,333.15,-18.17110338,-14.06719695,718.76,32.042,REF,-4.83038393,0.0002881294,-3.47959484,4.103906430000002
methanol,328.15,-18.43036953,-14.28053396,723.02,32.042,REF,-4.99386825,0.0001977609,-3.64049178,4.1498355700000005
methanol,323.15,-18.69112519,-14.50112706,727.32,32.042,REF,-5.15851173,0.0001353701,-3.80254226,4.189998130000001
methanol,318.15,-18.95333714,-14.72905661,731.67,32.042,REF,-5.32429101,9.2419e-05,-3.96572056,4.224280529999998
methanol,313.15,-19.21697271,-14.96438392,736.07,32.042,REF,-5.49119489,6.29317e-05,-4.1300138,4.252588790000001
methanol,308.15,-19.48199998,-15.20715071,740.51,32.042,REF,-5.65922589,4.27412e-05,-4.29542327,4.274849270000001
methanol,303.15,-19.74838803,-15.45737895,745.01,32.042,REF,-5.82840168,2.89519e-05,-4.46196575,4.29100908
methanol,298.15,-20.01610718,-15.7150713,749.56,32.042,REF,-5.9987561,1.95581e-05,-4.62967442,4.301035879999999
methanol,403.15,-14.71611476,-11.78568889,663.69,32.042,REF,-2.67983018,0.0392447384,-1.37391636,2.9304258700000005
methanol,398.15,-14.95115832,-11.90556617,667.37,32.042,REF,-2.82556942,0.0283580553,-1.51434257,3.045592149999999
methanol,393.15,-15.18811761,-12.03282754,671.08,32.042,REF,-2.97197585,0.0203998349,-1.65623467,3.1552900700000013
methanol,388.15,-15.42696862,-12.16694386,674.83,32.042,REF,-3.11935968,0.0146106128,-1.79967987,3.2600247600000003
methanol,383.15,-15.66768595,-12.30759015,678.61,32.042,REF,-3.26793002,0.0104194715,-1.94472604,3.3600958
methanol,378.15,-15.91024291,-12.45458318,682.44,32.042,REF,-3.41782444,0.0073995646,-2.09139348,3.455659729999999
methanol,373.15,-16.15461156,-12.60784447,686.31,32.042,REF,-3.56912574,0.0052336258,-2.23967954,3.5467670899999995
methanol,368.15,-16.40076282,-12.76737128,690.22,32.042,REF,-3.72187562,0.0036871659,-2.38956363,3.63339154
methanol,363.15,-16.64866657,-12.93321561,694.17,32.042,REF,-3.8760845,0.0025878441,-2.54101081,3.71545096
methanol,358.15,-16.89829177,-13.10546762,698.16,32.042,REF,-4.0317395,0.0018096908,-2.69397523,3.7928241499999995
methanol,353.15,-17.14960654,-13.28424263,702.19,32.042,REF,-4.18881097,0.0012611283,-2.84840335,3.865363910000001
methanol,348.15,-17.40257834,-13.46966992,706.27,32.042,REF,-4.34725836,0.0008759327,-3.00423736,3.932908420000002
methanol,343.15,-17.65717409,-13.66188413,710.39,32.042,REF,-4.50703499,0.0006064643,-3.16141815,3.995289960000001
methanol,338.15,-17.91336033,-13.86101806,714.55,32.042,REF,-4.66809237,0.0004186251,-3.3198883,4.0523422700000005
methanol,333.15,-18.17110338,-14.06719695,718.76,32.042,REF,-4.83038393,0.0002881294,-3.47959484,4.103906430000002
methanol,328.15,-18.43036953,-14.28053396,723.02,32.042,REF,-4.99386825,0.0001977609,-3.64049178,4.1498355700000005
methanol,323.15,-18.69112519,-14.50112706,727.32,32.042,REF,-5.15851173,0.0001353701,-3.80254226,4.189998130000001
methanol,318.15,-18.95333714,-14.72905661,731.67,32.042,REF,-5.32429101,9.2419e-05,-3.96572056,4.224280529999998
methanol,313.15,-19.21697271,-14.96438392,736.07,32.042,REF,-5.49119489,6.29317e-05,-4.1300138,4.252588790000001
methanol,308.15,-19.48199998,-15.20715071,740.51,32.042,REF,-5.65922589,4.27412e-05,-4.29542327,4.274849270000001
methanol,303.15,-19.74838803,-15.45737895,745.01,32.042,REF,-5.82840168,2.89519e-05,-4.46196575,4.29100908
methanol,298.15,-20.01610718,-15.7150713,749.56,32.042,REF,-5.9987561,1.95581e-05,-4.62967442,4.301035879999999
methylacetate,403.15,-14.71611476,-15.14071779,840.34,74.0789,REF,-0.86108629,0.5739240675,-0.06315722,-0.4246030300000001
methylacetate,398.15,-14.95115832,-15.4039846,844.8,74.0789,REF,-0.90527872,0.5450751868,-0.08596053,-0.45282628
methylacetate,393.15,-15.18811761,-15.66906563,849.3,74.0789,REF,-0.95065164,0.5155760761,-0.11056163,-0.4809480199999996
methylacetate,388.15,-15.42696862,-15.93583853,853.84,74.0789,REF,-0.99730604,0.485536405,-0.13709042,-0.5088699099999996
methylacetate,383.15,-15.66768595,-16.20418079,858.41,74.0789,REF,-1.04534748,0.4550868707,-0.16568283,-0.5364948399999996
methylacetate,378.15,-15.91024291,-16.47396141,863.01,74.0789,REF,-1.09489126,0.4243761771,-0.19648365,-0.563718500000002
methylacetate,373.15,-16.15461156,-16.74507011,867.65,74.0789,REF,-1.146046,0.3935804572,-0.2296348,-0.590458550000001
methylacetate,368.15,-16.40076282,-17.01736676,872.33,74.0789,REF,-1.19894325,0.3628833744,-0.26529458,-0.616603940000001
methylacetate,363.15,-16.64866657,-17.29071998,877.04,74.0789,REF,-1.25371594,0.3324868887,-0.30362254,-0.642053409999999
methylacetate,358.15,-16.89829177,-17.56497205,881.79,74.0789,REF,-1.3105199,0.3025956686,-0.3447947,-0.6666802800000013
methylacetate,353.15,-17.14960654,-17.83997458,886.58,74.0789,REF,-1.36951352,0.2734243619,-0.38898807,-0.6903680399999992
methylacetate,348.15,-17.40257834,-18.11557952,891.41,74.0789,REF,-1.43086365,0.2451883991,-0.43638389,-0.7130011799999991
methylacetate,343.15,-17.65717409,-18.39160594,896.27,74.0789,REF,-1.49476746,0.2180885325,-0.4871851,-0.73443185
methylacetate,338.15,-17.91336033,-18.66790107,901.17,74.0789,REF,-1.56141534,0.1923214776,-0.54158564,-0.7545407399999995
methylacetate,333.15,-18.17110338,-18.94428617,906.12,74.0789,REF,-1.63102601,0.168058218,-0.59979886,-0.7731827899999999
methylacetate,328.15,-18.43036953,-19.22060156,911.1,74.0789,REF,-1.70381877,0.1454488141,-0.66203369,-0.7902320299999985
methylacetate,323.15,-18.69112519,-19.49671113,916.12,74.0789,REF,-1.78001068,0.1246153081,-0.72849073,-0.8055859400000003
methylacetate,318.15,-18.95333714,-19.77248827,921.18,74.0789,REF,-1.85982616,0.1056426708,-0.79937005,-0.8191511300000016
methylacetate,313.15,-19.21697271,-20.04785742,926.28,74.0789,REF,-1.9434687,0.0885808555,-0.87484478,-0.8308847099999994
methylacetate,308.15,-19.48199998,-20.32278567,931.42,74.0789,REF,-2.0311253,0.0734388146,-0.9550643,-0.840785689999997
methylacetate,303.15,-19.74838803,-20.59728484,936.6,74.0789,REF,-2.12296376,0.060183714,-1.04015163,-0.8488968099999994
methylacetate,298.15,-20.01610718,-20.87142154,941.83,74.0789,REF,-2.2191239,0.0487437653,-1.13019569,-0.8553143600000013
butanone,403.15,-14.71611476,-15.1903843,716.5,72.1061,REF,-0.83416233,0.5979981293,-0.0758269,-0.4742695399999999
butanone,398.15,-14.95115832,-15.45957317,720.38,72.1061,REF,-0.87476601,0.5716125004,-0.09747464,-0.5084148500000012
butanone,393.15,-15.18811761,-15.73096812,724.29,72.1061,REF,-0.91624108,0.5446326742,-0.12056224,-0.5428505099999992
butanone,388.15,-15.42696862,-16.00440844,728.23,72.1061,REF,-0.95869816,0.5171119964,-0.14519931,-0.5774398199999986
butanone,383.15,-15.66768595,-16.27975858,732.2,72.1061,REF,-1.00223854,0.4891269075,-0.17149407,-0.6120726300000001
butanone,378.15,-15.91024291,-16.55685757,736.21,72.1061,REF,-1.0469828,0.4607598508,-0.19957132,-0.6466146599999991
butanone,373.15,-16.15461156,-16.83556329,740.26,72.1061,REF,-1.09304618,0.4321162742,-0.22955636,-0.6809517300000003
butanone,368.15,-16.40076282,-17.11570372,744.34,72.1061,REF,-1.14056731,0.4033074794,-0.2615944,-0.7149408999999984
butanone,363.15,-16.64866657,-17.39708017,748.46,72.1061,REF,-1.18970782,0.3744525447,-0.29585185,-0.7484135999999992
butanone,358.15,-16.89829177,-17.67950938,752.61,72.1061,REF,-1.24062845,0.3456933655,-0.33249892,-0.7812176099999988
butanone,353.15,-17.14960654,-17.96281172,756.81,72.1061,REF,-1.29349622,0.3171891607,-0.37171384,-0.8132051800000006
butanone,348.15,-17.40257834,-18.24674702,761.04,72.1061,REF,-1.34852537,0.2890941107,-0.41371532,-0.8441686799999992
butanone,343.15,-17.65717409,-18.53113125,765.3,72.1061,REF,-1.40590651,0.2615933318,-0.45870626,-0.8739571599999998
butanone,338.15,-17.91336033,-18.81571218,769.61,72.1061,REF,-1.46588537,0.234860003,-0.50693677,-0.9023518499999987
butanone,333.15,-18.17110338,-19.10027417,773.95,72.1061,REF,-1.52869828,0.2090833876,-0.55865096,-0.929170789999997
butanone,328.15,-18.43036953,-19.38459516,778.34,72.1061,REF,-1.59460021,0.1844491953,-0.61410874,-0.9542256299999998
butanone,323.15,-18.69112519,-19.66846945,782.76,72.1061,REF,-1.66385096,0.1611380761,-0.67357278,-0.9773442599999989
butanone,318.15,-18.95333714,-19.9516902,787.23,72.1061,REF,-1.73672768,0.139313014,-0.73731829,-0.998353060000003
butanone,313.15,-19.21697271,-20.23409753,791.73,72.1061,REF,-1.81349282,0.1191202834,-0.80560267,-1.0171248199999994
butanone,308.15,-19.48199998,-20.51555143,796.28,72.1061,REF,-1.89441234,0.1006737788,-0.87868026,-1.0335514499999974
butanone,303.15,-19.74838803,-20.79597683,800.87,72.1061,REF,-1.97972362,0.0840539969,-0.95677124,-1.0475887999999998
butanone,298.15,-20.01610718,-21.07535241,805.5,72.1061,REF,-2.06964148,0.0692982087,-1.04006579,-1.059245230000002
ch2cl2,403.15,-14.71611476,-15.20608972,1167.19,84.9331,REF,-0.8256485,0.5637545744,-0.00807226,-0.4899749599999996
ch2cl2,398.15,-14.95115832,-15.47490718,1173.38,84.9331,REF,-0.86634914,0.5367105146,-0.02580834,-0.5237488600000013
ch2cl2,393.15,-15.18811761,-15.74555072,1179.62,84.9331,REF,-0.90813485,0.5091368338,-0.04505943,-0.5574331099999998
ch2cl2,388.15,-15.42696862,-16.01778602,1185.9,84.9331,REF,-0.951166,0.4810734739,-0.06598811,-0.5908173999999988
ch2cl2,383.15,-15.66768595,-16.29140895,1192.22,84.9331,REF,-0.99559327,0.452588469,-0.08876384,-0.6237230000000018
ch2cl2,378.15,-15.91024291,-16.56618478,1198.59,84.9331,REF,-1.04159229,0.423758201,-0.11358187,-0.6559418700000013
ch2cl2,373.15,-16.15461156,-16.84190097,1205.01,84.9331,REF,-1.08933434,0.3946886305,-0.14064723,-0.6872894100000018
ch2cl2,368.15,-16.40076282,-17.11827148,1211.47,84.9331,REF,-1.139043,0.3654832668,-0.1702097,-0.71750866
ch2cl2,363.15,-16.64866657,-17.39504135,1217.98,84.9331,REF,-1.1909348,0.3362821135,-0.20252872,-0.74637478
ch2cl2,358.15,-16.89829177,-17.67195042,1224.53,84.9331,REF,-1.24524097,0.3072487925,-0.23788555,-0.7736586500000016
ch2cl2,353.15,-17.14960654,-17.94869402,1231.13,84.9331,REF,-1.3022329,0.2785575246,-0.27660092,-0.7990874800000007
ch2cl2,348.15,-17.40257834,-18.22500769,1237.78,84.9331,REF,-1.36217188,0.2504178365,-0.3189987,-0.8224293500000002
ch2cl2,343.15,-17.65717409,-18.50059273,1244.47,84.9331,REF,-1.4253559,0.2230464128,-0.36543698,-0.8434186399999994
ch2cl2,338.15,-17.91336033,-18.77519155,1251.22,84.9331,REF,-1.49207376,0.1966815497,-0.41627081,-0.8618312199999991
ch2cl2,333.15,-18.17110338,-19.04856919,1258.01,84.9331,REF,-1.56261661,0.1715654718,-0.47185527,-0.8774658099999968
ch2cl2,328.15,-18.43036953,-19.32051374,1264.85,84.9331,REF,-1.63727797,0.1479308207,-0.53254035,-0.890144209999999
ch2cl2,323.15,-18.69112519,-19.59088406,1271.74,84.9331,REF,-1.71632177,0.1259946657,-0.5986381,-0.8997588699999994
ch2cl2,318.15,-18.95333714,-19.85959503,1278.68,84.9331,REF,-1.79999025,0.1059373277,-0.67042252,-0.9062578900000027
ch2cl2,313.15,-19.21697271,-20.12666281,1285.67,84.9331,REF,-1.88847088,0.0878938618,-0.74809466,-0.9096900999999988
ch2cl2,308.15,-19.48199998,-20.39217785,1292.71,84.9331,REF,-1.98191111,0.0719367479,-0.83179143,-0.9101778699999983
ch2cl2,303.15,-19.74838803,-20.65632125,1299.8,84.9331,REF,-2.08040349,0.0580725507,-0.92157084,-0.9079332200000003
ch2cl2,298.15,-20.01610718,-20.91936322,1306.94,84.9331,REF,-2.18398239,0.0462424695,-1.0174099,-0.9032560400000023
propyleneglycol,403.15,-14.71611476,-10.79110841,888.71,76.0948,REF,-3.21898714,0.0049383305,-2.15316936,3.9250063500000003
propyleneglycol,398.15,-14.95115832,-10.9432206,893.29,76.0948,REF,-3.35380333,0.0036246569,-2.28532892,4.007937719999999
propyleneglycol,393.15,-15.18811761,-11.09956306,897.9,76.0948,REF,-3.49076204,0.0026465632,-2.41973882,4.088554550000001
propyleneglycol,388.15,-15.42696862,-11.26002356,902.53,76.0948,REF,-3.62999573,0.0019218768,-2.55650495,4.16694506
propyleneglycol,383.15,-15.66768595,-11.42456486,907.19,76.0948,REF,-3.77160023,0.0013877941,-2.6957029,4.243121089999999
propyleneglycol,378.15,-15.91024291,-11.59320915,911.87,76.0948,REF,-3.91564132,0.0009963993,-2.83738305,4.317033759999999
propyleneglycol,373.15,-16.15461156,-11.76602549,916.58,76.0948,REF,-4.06216013,0.0007112519,-2.98157488,4.388586069999999
propyleneglycol,368.15,-16.40076282,-11.94311975,921.31,76.0948,REF,-4.21117752,0.0005047599,-3.12829043,4.457643070000001
propyleneglycol,363.15,-16.64866657,-12.12462545,926.06,76.0948,REF,-4.36269821,0.0003561401,-3.27752782,4.52404112
propyleneglycol,358.15,-16.89829177,-12.31069672,930.84,76.0948,REF,-4.51671404,0.0002498306,-3.42927394,4.587595050000001
propyleneglycol,353.15,-17.14960654,-12.50150178,935.64,76.0948,REF,-4.67320718,0.0001742534,-3.58350732,4.648104760000001
propyleneglycol,348.15,-17.40257834,-12.6972173,940.47,76.0948,REF,-4.83215301,0.0001208525,-3.74020067,4.705361040000001
propyleneglycol,343.15,-17.65717409,-12.89802356,945.33,76.0948,REF,-4.99352288,8.3349e-05,-3.89932336,4.759150530000001
propyleneglycol,338.15,-17.91336033,-13.10410014,950.2,76.0948,REF,-5.15728662,5.71671e-05,-4.06084384,4.80926019
propyleneglycol,333.15,-18.17110338,-13.31562217,955.1,76.0948,REF,-5.32341504,3.89964e-05,-4.2247319,4.855481210000002
propyleneglycol,328.15,-18.43036953,-13.53275695,960.03,76.0948,REF,-5.49188235,2.64583e-05,-4.39096106,4.8976125800000005
propyleneglycol,323.15,-18.69112519,-13.75566124,964.98,76.0948,REF,-5.6626684,1.78558e-05,-4.5595107,4.935463950000001
propyleneglycol,318.15,-18.95333714,-13.98447867,969.95,76.0948,REF,-5.83576103,1.19864e-05,-4.73036833,4.968858469999999
propyleneglycol,313.15,-19.21697271,-14.21933766,974.95,76.0948,REF,-6.01115828,8.003751e-06,-4.90353179,4.9976350499999995
propyleneglycol,308.15,-19.48199998,-14.4603497,979.98,76.0948,REF,-6.18887065,5.315967e-06,-5.07901145,5.021650280000001
propyleneglycol,303.15,-19.74838803,-14.70760793,985.02,76.0948,REF,-6.36892324,3.511805e-06,-5.25683236,5.040780100000001
propyleneglycol,298.15,-20.01610718,-14.96118609,990.1,76.0948,REF,-6.55135798,2.307257e-06,-5.43703643,5.054921089999999
