Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,x,delta_mu
n-heptane,303.15,-29.11061966,-26.16522283,675.45,100.2026,SLE,-5.85445947,1.41916e-05,-5.0257476,1.4e-06,2.94539683
n-heptane,298.15,-29.48560345,-26.49044759,679.56,100.2026,SLE,-6.03856551,9.288113e-06,-5.20721692,9.2e-07,2.9951558600000006
hexane,403.15,-22.12730948,-20.38955477,581.05,86.1759,SLE,-3.01626158,0.0112520636,-2.18938774,0.00096325,1.7377547100000008
hexane,398.15,-22.45099291,-20.66551573,584.28,86.1759,SLE,-3.11736393,0.0089342837,-2.28767751,0.0007632,1.7854771800000009
hexane,393.15,-22.77754467,-20.94499348,587.55,86.1759,SLE,-3.22067767,0.0070550242,-2.38824346,0.00060162,1.8325511900000002
hexane,388.15,-23.10693885,-21.22778335,590.85,86.1759,SLE,-3.3263889,0.0055385182,-2.49125795,0.00047164,1.8791554999999995
hexane,383.15,-23.4391479,-21.51370346,594.19,86.1759,SLE,-3.43467945,0.0043210488,-2.59689139,0.00036755,1.9254444399999997
hexane,378.15,-23.77414272,-21.80258943,597.56,86.1759,SLE,-3.5457298,0.0033490878,-2.70531469,0.00028462,1.9715532899999992
hexane,373.15,-24.11189277,-22.09429188,600.97,86.1759,SLE,-3.65972047,0.0025777649,-2.81670038,0.00021892,2.0176008900000006
hexane,368.15,-24.45236622,-22.38867527,604.42,86.1759,SLE,-3.77683279,0.0019695782,-2.93122316,0.00016717,2.063690949999998
hexane,363.15,-24.79553009,-22.68561528,607.9,86.1759,SLE,-3.89725067,0.0014932928,-3.04906136,0.00012669,2.1099148099999994
hexane,358.15,-25.14135041,-22.98499774,611.43,86.1759,SLE,-4.02116146,0.0011230047,-3.17039774,9.524e-05,2.1563526700000004
hexane,353.15,-25.4897924,-23.28671678,614.99,86.1759,SLE,-4.14875753,0.0008373348,-3.29542082,7.1e-05,2.20307562
hexane,348.15,-25.84082069,-23.59067445,618.59,86.1759,SLE,-4.2802369,0.0006187379,-3.42432547,5.245e-05,2.2501462399999994
hexane,343.15,-26.1943995,-23.8967791,622.24,86.1759,SLE,-4.41580492,0.0004529024,-3.55731441,3.839e-05,2.2976203999999996
hexane,338.15,-26.55049287,-24.2049447,625.92,86.1759,SLE,-4.55567531,0.0003282342,-3.69459923,2.782e-05,2.3455481700000007
hexane,333.15,-26.90906493,-24.51509019,629.65,86.1759,SLE,-4.70007142,0.0002354099,-3.83640151,1.995e-05,2.393974740000001
hexane,328.15,-27.27008015,-24.82713882,633.42,86.1759,SLE,-4.84922758,0.000166992,-3.98295414,1.415e-05,2.44294133
hexane,323.15,-27.63350359,-25.14101761,637.23,86.1759,SLE,-5.00339046,0.0001170988,-4.13450264,9.92e-06,2.4924859800000014
hexane,318.15,-27.99930125,-25.45665687,641.08,86.1759,SLE,-5.16282064,8.11216e-05,-4.2913066,6.87e-06,2.5426443799999987
hexane,313.15,-28.36744033,-25.77399001,644.98,86.1759,SLE,-5.32779401,5.54847e-05,-4.45364114,4.7e-06,2.5934503200000023
hexane,308.15,-28.73788959,-26.0929532,648.93,86.1759,SLE,-5.49860352,3.74431e-05,-4.62179856,3.17e-06,2.6449363900000016
hexane,303.15,-29.11061966,-26.41348525,652.92,86.1759,SLE,-5.6755609,2.49126e-05,-4.79609007,2.11e-06,2.6971344100000003
hexane,298.15,-29.48560345,-26.73552745,656.96,86.1759,SLE,-5.85899861,1.63299e-05,-4.97684769,1.38e-06,2.750076
isopropylamine,403.15,-22.12730948,-23.65590901,639.37,59.1106,SLE,-1.24635603,0.5084659158,-0.37645886,0.05670795,-1.5285995299999975
isopropylamine,398.15,-22.45099291,-24.01302581,642.86,59.1106,SLE,-1.28070444,0.4875564901,-0.39803531,0.05239569,-1.5620328999999984
isopropylamine,393.15,-22.77754467,-24.37138526,646.38,59.1106,SLE,-1.31682993,0.4657114289,-0.42144159,0.04821366,-1.5938405899999992
isopropylamine,388.15,-23.10693885,-24.73069555,649.93,59.1106,SLE,-1.35495085,0.4429015752,-0.44690652,0.04416204,-1.6237567000000013
isopropylamine,383.15,-23.4391479,-25.09059498,653.51,59.1106,SLE,-1.39533581,0.4190977194,-0.47470865,0.04024058,-1.6514470800000005
isopropylamine,378.15,-23.77414272,-25.45068203,657.13,59.1106,SLE,-1.43828979,0.394287709,-0.50516913,0.03645106,-1.676539309999999
isopropylamine,373.15,-24.11189277,-25.81050418,660.78,59.1106,SLE,-1.48416308,0.368481598,-0.53866089,0.03279721,-1.698611409999998
isopropylamine,368.15,-24.45236622,-26.16953926,664.46,59.1106,SLE,-1.5333656,0.3417163816,-0.5756226,0.02928427,-1.7171730400000023
isopropylamine,363.15,-24.79553009,-26.52720536,668.18,59.1106,SLE,-1.58636507,0.3140720139,-0.61656021,0.02592,-1.7316752700000002
isopropylamine,358.15,-25.14135041,-26.88284799,671.94,59.1106,SLE,-1.643699,0.2856813525,-0.66205902,0.02271439,-1.7414975799999972
isopropylamine,353.15,-25.4897924,-27.23574874,675.72,59.1106,SLE,-1.7059744,0.2567467595,-0.71278518,0.01968002,-1.7459563399999993
isopropylamine,348.15,-25.84082069,-27.5851344,679.55,59.1106,SLE,-1.77386713,0.2275536582,-0.76948529,0.01683189,-1.7443137100000001
isopropylamine,343.15,-26.1943995,-27.93018913,683.41,59.1106,SLE,-1.84811933,0.1984778059,-0.83298213,0.01418668,-1.7357896299999993
isopropylamine,338.15,-26.55049287,-28.27012166,687.31,59.1106,SLE,-1.92950107,0.1699925851,-0.90413551,0.01176248,-1.7196287900000016
isopropylamine,333.15,-26.90906493,-28.60423217,691.24,59.1106,SLE,-2.01876872,0.1426520749,-0.98379455,0.00957704,-1.69516724
isopropylamine,328.15,-27.27008015,-28.93196501,695.21,59.1106,SLE,-2.11662901,0.1170450003,-1.07275107,0.00764489,-1.6618848600000007
isopropylamine,323.15,-27.63350359,-29.25303875,699.22,59.1106,SLE,-2.22364742,0.0937387555,-1.17163873,0.0059752,-1.6195351600000016
isopropylamine,318.15,-27.99930125,-29.56750657,703.27,59.1106,SLE,-2.3401959,0.0731965972,-1.28086776,0.00456882,-1.5682053200000006
isopropylamine,313.15,-28.36744033,-29.8757919,707.36,59.1106,SLE,-2.46641269,0.0557047045,-1.40057632,0.00341655,-1.5083515699999985
isopropylamine,308.15,-28.73788959,-30.17865817,711.49,59.1106,SLE,-2.6022051,0.0413296153,-1.53063101,0.00249916,-1.4407685799999967
isopropylamine,303.15,-29.11061966,-30.47710319,715.66,59.1106,SLE,-2.74730674,0.0299218337,-1.67068966,0.00178934,-1.36648353
isopropylamine,298.15,-29.48560345,-30.77222984,719.87,59.1106,SLE,-2.90135807,0.0211644727,-1.82029373,0.00125499,-1.2866263900000021
methanol,403.15,-22.12730948,-19.42958506,663.69,32.042,SLE,-3.53643043,0.0091487217,-2.22225309,0.00029078,2.69772442
methanol,398.15,-22.45099291,-19.57682275,667.37,32.042,SLE,-3.71469096,0.0060869158,-2.39742189,0.00019289,2.8741701599999985
methanol,393.15,-22.77754467,-19.7298013,671.08,32.042,SLE,-3.89588969,0.0040185818,-2.57574441,0.00012709,3.0477433700000027
methanol,388.15,-23.10693885,-19.88883138,674.83,32.042,SLE,-4.07995071,0.0026338807,-2.75707311,8.319e-05,3.2181074699999996
methanol,383.15,-23.4391479,-20.05423001,678.61,32.042,SLE,-4.26678964,0.0017145284,-2.94127361,5.41e-05,3.384917889999997
methanol,378.15,-23.77414272,-20.2263267,682.44,32.042,SLE,-4.45630952,0.0011088681,-3.12821438,3.497e-05,3.547816019999999
methanol,373.15,-24.11189277,-20.40546393,686.31,32.042,SLE,-4.64839975,0.0007127815,-3.31776116,2.247e-05,3.706428840000001
methanol,368.15,-24.45236622,-20.59199522,690.22,32.042,SLE,-4.8429364,0.0004555416,-3.50977398,1.436e-05,3.860370999999997
methanol,363.15,-24.79553009,-20.78628047,694.17,32.042,SLE,-5.03978419,0.0002895677,-3.70410668,9.12e-06,4.0092496199999985
methanol,358.15,-25.14135041,-20.98868087,698.16,32.042,SLE,-5.2387989,0.0001831387,-3.90060779,5.77e-06,4.1526695400000015
methanol,353.15,-25.4897924,-21.19955326,702.19,32.042,SLE,-5.43983034,0.0001152862,-4.09912226,3.63e-06,4.290239140000001
methanol,348.15,-25.84082069,-21.41924474,706.27,32.042,SLE,-5.64272541,7.22604e-05,-4.29949377,2.28e-06,4.421575950000001
methanol,343.15,-26.1943995,-21.64808754,710.39,32.042,SLE,-5.84733131,4.51134e-05,-4.50156736,1.42e-06,4.546311960000001
methanol,338.15,-26.55049287,-21.88639458,714.55,32.042,SLE,-6.05349857,2.80637e-05,-4.70519213,8.8e-07,4.664098289999998
methanol,333.15,-26.90906493,-22.13445562,718.76,32.042,SLE,-6.26108395,1.74006e-05,-4.9102239,5.5e-07,4.774609309999999
methanol,328.15,-27.27008015,-22.39253413,723.02,32.042,SLE,-6.46995327,1.07572e-05,-5.11652777,3.4e-07,4.877546019999997
methanol,323.15,-27.63350359,-22.66086489,727.32,32.042,SLE,-6.6799838,6.632381e-06,-5.32398055,2.1e-07,4.972638700000001
methanol,318.15,-27.99930125,-22.93965238,731.67,32.042,SLE,-6.89106654,4.07932e-06,-5.53247289,1.3e-07,5.05964887
methanol,313.15,-28.36744033,-23.22906976,736.07,32.042,SLE,-7.10310825,2.503495e-06,-5.74191127,8e-08,5.138370569999999
methanol,308.15,-28.73788959,-23.52925865,740.51,32.042,SLE,-7.31603306,1.533283e-06,-5.95221959,5e-08,5.208630940000003
methanol,303.15,-29.11061966,-23.84032909,745.01,32.042,SLE,-7.52978424,9.372845e-07,-6.16334093,3e-08,5.27029057
methanol,298.15,-29.48560345,-24.16236096,749.56,32.042,SLE,-7.744325,5.719141e-07,-6.37523831,2e-08,5.323242489999998
methanol,403.15,-22.12730948,-19.42958506,663.69,32.042,SLE,-3.53643043,0.0091487217,-2.22225309,0.00029078,2.69772442
methanol,398.15,-22.45099291,-19.57682275,667.37,32.042,SLE,-3.71469096,0.0060869158,-2.39742189,0.00019289,2.8741701599999985
methanol,393.15,-22.77754467,-19.7298013,671.08,32.042,SLE,-3.89588969,0.0040185818,-2.57574441,0.00012709,3.0477433700000027
methanol,388.15,-23.10693885,-19.88883138,674.83,32.042,SLE,-4.07995071,0.0026338807,-2.75707311,8.319e-05,3.2181074699999996
methanol,383.15,-23.4391479,-20.05423001,678.61,32.042,SLE,-4.26678964,0.0017145284,-2.94127361,5.41e-05,3.384917889999997
methanol,378.15,-23.77414272,-20.2263267,682.44,32.042,SLE,-4.45630952,0.0011088681,-3.12821438,3.497e-05,3.547816019999999
methanol,373.15,-24.11189277,-20.40546393,686.31,32.042,SLE,-4.64839975,0.0007127815,-3.31776116,2.247e-05,3.706428840000001
methanol,368.15,-24.45236622,-20.59199522,690.22,32.042,SLE,-4.8429364,0.0004555416,-3.50977398,1.436e-05,3.860370999999997
methanol,363.15,-24.79553009,-20.78628047,694.17,32.042,SLE,-5.03978419,0.0002895677,-3.70410668,9.12e-06,4.0092496199999985
methanol,358.15,-25.14135041,-20.98868087,698.16,32.042,SLE,-5.2387989,0.0001831387,-3.90060779,5.77e-06,4.1526695400000015
methanol,353.15,-25.4897924,-21.19955326,702.19,32.042,SLE,-5.43983034,0.0001152862,-4.09912226,3.63e-06,4.290239140000001
methanol,348.15,-25.84082069,-21.41924474,706.27,32.042,SLE,-5.64272541,7.22604e-05,-4.29949377,2.28e-06,4.421575950000001
methanol,343.15,-26.1943995,-21.64808754,710.39,32.042,SLE,-5.84733131,4.51134e-05,-4.50156736,1.42e-06,4.546311960000001
methanol,338.15,-26.55049287,-21.88639458,714.55,32.042,SLE,-6.05349857,2.80637e-05,-4.70519213,8.8e-07,4.664098289999998
methanol,333.15,-26.90906493,-22.13445562,718.76,32.042,SLE,-6.26108395,1.74006e-05,-4.9102239,5.5e-07,4.774609309999999
methanol,328.15,-27.27008015,-22.39253413,723.02,32.042,SLE,-6.46995327,1.07572e-05,-5.11652777,3.4e-07,4.877546019999997
methanol,323.15,-27.63350359,-22.66086489,727.32,32.042,SLE,-6.6799838,6.632381e-06,-5.32398055,2.1e-07,4.972638700000001
methanol,318.15,-27.99930125,-22.93965238,731.67,32.042,SLE,-6.89106654,4.07932e-06,-5.53247289,1.3e-07,5.05964887
methanol,313.15,-28.36744033,-23.22906976,736.07,32.042,SLE,-7.10310825,2.503495e-06,-5.74191127,8e-08,5.138370569999999
methanol,308.15,-28.73788959,-23.52925865,740.51,32.042,SLE,-7.31603306,1.533283e-06,-5.95221959,5e-08,5.208630940000003
methanol,303.15,-29.11061966,-23.84032909,745.01,32.042,SLE,-7.52978424,9.372845e-07,-6.16334093,3e-08,5.27029057
methanol,298.15,-29.48560345,-24.16236096,749.56,32.042,SLE,-7.744325,5.719141e-07,-6.37523831,2e-08,5.323242489999998
methylacetate,403.15,-22.12730948,-23.58372748,840.34,74.0789,SLE,-1.28546829,0.4287196108,-0.38994017,0.05182409,-1.4564179999999993
methylacetate,398.15,-22.45099291,-23.94344897,844.8,74.0789,SLE,-1.31887877,0.4090131577,-0.41115515,0.04798674,-1.4924560599999985
methylacetate,393.15,-22.77754467,-24.30556751,849.3,74.0789,SLE,-1.35340105,0.3890324337,-0.43369564,0.04431992,-1.5280228399999984
methylacetate,388.15,-23.10693885,-24.66997888,853.84,74.0789,SLE,-1.38912217,0.3688188869,-0.45765989,0.04082045,-1.5630400299999998
methylacetate,383.15,-23.4391479,-25.03657569,858.41,74.0789,SLE,-1.42613459,0.3484221508,-0.48315294,0.03748568,-1.5974277900000011
methylacetate,378.15,-23.77414272,-25.40523921,863.01,74.0789,SLE,-1.46454132,0.3278979763,-0.51029053,0.034313,-1.631096490000001
methylacetate,373.15,-24.11189277,-25.77584261,867.65,74.0789,SLE,-1.50445477,0.307309718,-0.53919849,0.03130006,-1.6639498400000008
methylacetate,368.15,-24.45236622,-26.148262,872.33,74.0789,SLE,-1.54599098,0.2867317828,-0.5700082,0.0284452,-1.6958957800000007
methylacetate,363.15,-24.79553009,-26.52235288,877.04,74.0789,SLE,-1.58928405,0.2662426468,-0.602868,0.02574637,-1.72682279
methylacetate,358.15,-25.14135041,-26.89797185,881.79,74.0789,SLE,-1.63447433,0.2459309864,-0.63793384,0.02320201,-1.75662144
methylacetate,353.15,-25.4897924,-27.27495211,886.58,74.0789,SLE,-1.68172407,0.2258883694,-0.67538215,0.02081018,-1.785159710000002
methylacetate,348.15,-25.84082069,-27.65313069,891.41,74.0789,SLE,-1.73120208,0.2062158299,-0.71539713,0.0185694,-1.81231
methylacetate,343.15,-26.1943995,-28.03234538,896.27,74.0789,SLE,-1.78308624,0.1870210095,-0.75817229,0.01647835,-1.8379458799999995
methylacetate,338.15,-26.55049287,-28.41240874,901.17,74.0789,SLE,-1.83758117,0.1684100975,-0.80392551,0.01453513,-1.8619158700000007
methylacetate,333.15,-26.90906493,-28.79314954,906.12,74.0789,SLE,-1.89489319,0.1504948739,-0.85287689,0.01273816,-1.8840846100000022
methylacetate,328.15,-27.27008015,-29.17439498,911.1,74.0789,SLE,-1.95524244,0.1333848099,-0.90525857,0.01108556,-1.9043148300000006
methylacetate,323.15,-27.63350359,-29.5559824,916.12,74.0789,SLE,-2.01885628,0.11718526,-0.96130801,0.00957511,-1.9224788100000012
methylacetate,318.15,-27.99930125,-29.93775561,921.18,74.0789,SLE,-2.08597252,0.1019921002,-1.02127013,0.00820403,-1.9384543600000015
methylacetate,313.15,-28.36744033,-30.31959809,926.28,74.0789,SLE,-2.15681735,0.0878916457,-1.08537578,0.0069692,-1.9521577599999986
methylacetate,308.15,-28.73788959,-30.70142676,931.42,74.0789,SLE,-2.23160904,0.0749533729,-1.15384378,0.00586666,-1.9635371699999986
methylacetate,303.15,-29.11061966,-31.08319071,936.6,74.0789,SLE,-2.31055842,0.0632248412,-1.22688044,0.00489149,-1.972571049999999
methylacetate,298.15,-29.48560345,-31.46490584,941.83,74.0789,SLE,-2.39384317,0.0527312968,-1.30465427,0.00403791,-1.9793023900000009
butanone,403.15,-22.12730948,-23.66412405,716.5,72.1061,SLE,-1.24190463,0.461577685,-0.39749002,0.05729218,-1.5368145700000007
butanone,398.15,-22.45099291,-24.02946838,720.38,72.1061,SLE,-1.27168299,0.4435962453,-0.41640592,0.05349547,-1.5784754700000008
butanone,393.15,-22.77754467,-24.39749497,724.29,72.1061,SLE,-1.30232228,0.4253199875,-0.43635306,0.04985144,-1.6199502999999993
butanone,388.15,-23.10693885,-24.76812638,728.23,72.1061,SLE,-1.33388479,0.4067739266,-0.45739977,0.04635699,-1.661187530000003
butanone,383.15,-23.4391479,-25.14126349,732.2,72.1061,SLE,-1.36644746,0.3879822684,-0.47962721,0.04300833,-1.7021155900000018
butanone,378.15,-23.77414272,-25.51679166,736.21,72.1061,SLE,-1.4000994,0.3689711125,-0.50312821,0.03980161,-1.7426489399999987
butanone,373.15,-24.11189277,-25.89459315,740.26,72.1061,SLE,-1.43493543,0.3497732143,-0.52800274,0.03673369,-1.7827003799999979
butanone,368.15,-24.45236622,-26.27455991,744.34,72.1061,SLE,-1.47104905,0.3304326118,-0.5543523,0.03380267,-1.8221936900000024
