Solvent,Temperature_K,mu_self,mu_solv,Solvent_density,Solvent_MolWeight,Method,log10_x,w,log10_S,x,delta_mu
hexane,313.15,-0.31423366,5.47339745,644.98,86.1759,SLE,-5.37713801,1.13124e-05,-4.50297627,4.2e-06,5.78763111
hexane,308.15,-0.6150239,5.34182199,648.93,86.1759,SLE,-5.63498488,6.247552e-06,-4.7581738,2.32e-06,5.956845889999999
hexane,303.15,-0.92174984,5.2095494,652.92,86.1759,SLE,-5.90525514,3.353053e-06,-5.02578017,1.24e-06,6.131299240000001
hexane,298.15,-1.23438398,5.0766178,656.96,86.1759,SLE,-6.1885835,1.746274e-06,-5.30642981,6.5e-07,6.31100178
isopropylamine,403.15,4.12814181,4.03063607,639.37,59.1106,SLE,-0.3061598,0.7933455179,0.49892431,0.49412884,-0.0975057399999999
isopropylamine,398.15,3.9249904,3.80329291,642.86,59.1106,SLE,-0.3344894,0.7720852794,0.48419472,0.46292497,-0.12169748999999985
isopropylamine,393.15,3.71738099,3.56828883,646.38,59.1106,SLE,-0.36181234,0.7513803632,0.46966064,0.43469802,-0.14909215999999992
isopropylamine,388.15,3.50516833,3.325398,649.93,59.1106,SLE,-0.38804739,0.7313512341,0.45542446,0.40921601,-0.1797703300000002
isopropylamine,383.15,3.28820878,3.07443782,653.51,59.1106,SLE,-0.41313291,0.7120965251,0.44157774,0.38624875,-0.21377096000000018
isopropylamine,378.15,3.06636144,2.8152565,657.13,59.1106,SLE,-0.43702034,0.6936969448,0.42820353,0.36557767,-0.2511049400000003
isopropylamine,373.15,2.83948933,2.54773502,660.78,59.1106,SLE,-0.45967552,0.6762139058,0.41537418,0.34699601,-0.29175430999999996
isopropylamine,368.15,2.6074606,2.2718034,664.46,59.1106,SLE,-0.48108855,0.6596820612,0.40314347,0.33030219,-0.3356572
isopropylamine,363.15,2.37014979,1.9874228,668.18,59.1106,SLE,-0.50126398,0.6441175194,0.39155199,0.31530875,-0.3827269900000001
isopropylamine,358.15,2.12743908,1.69456546,671.94,59.1106,SLE,-0.52020878,0.6295280459,0.38063489,0.30185002,-0.43287361999999985
isopropylamine,353.15,1.87921951,1.39325656,675.72,59.1106,SLE,-0.53795768,0.6158946313,0.37040404,0.2897626,-0.48596295
isopropylamine,348.15,1.62539208,1.08353756,679.55,59.1106,SLE,-0.55455133,0.6031894352,0.36086275,0.2789001,-0.54185452
isopropylamine,343.15,1.3658688,0.76545076,683.41,59.1106,SLE,-0.57002633,0.5913844728,0.35201314,0.26913716,-0.6004180400000001
isopropylamine,338.15,1.10057361,0.4390891,687.31,59.1106,SLE,-0.5844464,0.5804287485,0.34383396,0.26034761,-0.6614845100000001
isopropylamine,333.15,0.82944309,0.10454947,691.24,59.1106,SLE,-0.59787334,0.5702713401,0.33630148,0.25242169,-0.72489362
isopropylamine,328.15,0.55242703,-0.23809454,695.21,59.1106,SLE,-0.61034825,0.5608760483,0.32940383,0.24527413,-0.79052157
isopropylamine,323.15,0.26948871,-0.58870108,699.22,59.1106,SLE,-0.62195164,0.5521766142,0.32309725,0.23880772,-0.85818979
isopropylamine,318.15,-0.01939498,-0.94716901,703.27,59.1106,SLE,-0.63273149,0.5441312527,0.31735928,0.23295311,-0.92777403
isopropylamine,313.15,-0.31423366,-1.31334878,707.36,59.1106,SLE,-0.64276288,0.5366782077,0.31214499,0.227634,-0.9991151200000001
isopropylamine,308.15,-0.6150239,-1.68712815,711.49,59.1106,SLE,-0.65208956,0.5297794732,0.30743088,0.22279756,-1.07210425
isopropylamine,303.15,-0.92174984,-2.06837313,715.66,59.1106,SLE,-0.66076433,0.523390783,0.30318509,0.21839147,-1.14662329
isopropylamine,298.15,-1.23438398,-2.45694273,719.87,59.1106,SLE,-0.66883944,0.5174688304,0.2993747,0.2143683,-1.2225587500000001
methanol,403.15,4.12814181,4.08347767,663.69,32.042,SLE,-0.33479253,0.861903045,0.55525521,0.46260197,-0.044664140000000074
methanol,398.15,3.9249904,3.87153633,667.37,32.042,SLE,-0.37193213,0.8425722266,0.54315981,0.42468593,-0.05345406999999991
methanol,393.15,3.71738099,3.65450467,671.08,32.042,SLE,-0.40971749,0.8221227597,0.53005042,0.3892983,-0.06287631999999999
methanol,388.15,3.50516833,3.43226415,674.83,32.042,SLE,-0.44819163,0.8005239786,0.51585651,0.35629389,-0.0729041800000001
methanol,383.15,3.28820878,3.20469738,678.61,32.042,SLE,-0.48739963,0.7777527481,0.50050379,0.32553701,-0.08351140000000035
methanol,378.15,3.06636144,2.97169061,682.44,32.042,SLE,-0.52738962,0.7537949507,0.48391382,0.29690012,-0.0946708300000001
methanol,373.15,2.83948933,2.73312666,686.31,32.042,SLE,-0.56820811,0.7286505699,0.46600647,0.2702663,-0.10636267000000021
methanol,368.15,2.6074606,2.4888897,690.22,32.042,SLE,-0.60990196,0.7023351516,0.44669957,0.24552631,-0.11857089999999992
methanol,363.15,2.37014979,2.23888163,694.17,32.042,SLE,-0.65252753,0.6748764038,0.42590441,0.22257299,-0.1312681600000003
methanol,358.15,2.12743908,1.98300144,698.16,32.042,SLE,-0.696138,0.6463245956,0.40353263,0.20130845,-0.1444376399999998
methanol,353.15,1.87921951,1.72116102,702.19,32.042,SLE,-0.74079206,0.6167492776,0.3794921,0.18163851,-0.15805848999999994
methanol,348.15,1.62539208,1.45329355,706.27,32.042,SLE,-0.78655897,0.586237797,0.35368395,0.16347112,-0.17209852999999997
methanol,343.15,1.3658688,1.17933851,710.39,32.042,SLE,-0.83350899,0.5549031398,0.32600838,0.14672057,-0.1865302900000001
methanol,338.15,1.10057361,0.89926051,714.55,32.042,SLE,-0.88172505,0.5228772324,0.29635762,0.13130309,-0.20131310000000013
methanol,333.15,0.82944309,0.61303935,718.76,32.042,SLE,-0.93129665,0.4903154851,0.26461964,0.11713949,-0.21640374000000007
methanol,328.15,0.55242703,0.32067842,723.02,32.042,SLE,-0.98232556,0.4573928269,0.23067441,0.10415364,-0.23174861000000002
methanol,323.15,0.26948871,0.02219821,727.32,32.042,SLE,-1.03492205,0.424305141,0.19439627,0.0922737,-0.24729050000000002
methanol,318.15,-0.01939498,-0.28235101,731.67,32.042,SLE,-1.08921418,0.3912616383,0.15564709,0.08143026,-0.26295603
methanol,313.15,-0.31423366,-0.59290908,736.07,32.042,SLE,-1.14533534,0.3584898278,0.11428534,0.07155907,-0.27867541999999995
methanol,308.15,-0.6150239,-0.90939103,740.51,32.042,SLE,-1.20343543,0.3262247627,0.07015777,0.06259859,-0.29436713000000003
methanol,303.15,-0.92174984,-1.23169154,745.01,32.042,SLE,-1.26367937,0.2947054478,0.02310024,0.05449048,-0.3099416999999999
methanol,298.15,-1.23438398,-1.55970355,749.56,32.042,SLE,-1.32623518,0.2641750146,-0.0270522,0.04718075,-0.32531957
methanol,403.15,4.12814181,4.08347767,663.69,32.042,SLE,-0.33479253,0.861903045,0.55525521,0.46260197,-0.044664140000000074
methanol,398.15,3.9249904,3.87153633,667.37,32.042,SLE,-0.37193213,0.8425722266,0.54315981,0.42468593,-0.05345406999999991
methanol,393.15,3.71738099,3.65450467,671.08,32.042,SLE,-0.40971749,0.8221227597,0.53005042,0.3892983,-0.06287631999999999
methanol,388.15,3.50516833,3.43226415,674.83,32.042,SLE,-0.44819163,0.8005239786,0.51585651,0.35629389,-0.0729041800000001
methanol,383.15,3.28820878,3.20469738,678.61,32.042,SLE,-0.48739963,0.7777527481,0.50050379,0.32553701,-0.08351140000000035
methanol,378.15,3.06636144,2.97169061,682.44,32.042,SLE,-0.52738962,0.7537949507,0.48391382,0.29690012,-0.0946708300000001
methanol,373.15,2.83948933,2.73312666,686.31,32.042,SLE,-0.56820811,0.7286505699,0.46600647,0.2702663,-0.10636267000000021
methanol,368.15,2.6074606,2.4888897,690.22,32.042,SLE,-0.60990196,0.7023351516,0.44669957,0.24552631,-0.11857089999999992
methanol,363.15,2.37014979,2.23888163,694.17,32.042,SLE,-0.65252753,0.6748764038,0.42590441,0.22257299,-0.1312681600000003
methanol,358.15,2.12743908,1.98300144,698.16,32.042,SLE,-0.696138,0.6463245956,0.40353263,0.20130845,-0.1444376399999998
methanol,353.15,1.87921951,1.72116102,702.19,32.042,SLE,-0.74079206,0.6167492776,0.3794921,0.18163851,-0.15805848999999994
methanol,348.15,1.62539208,1.45329355,706.27,32.042,SLE,-0.78655897,0.586237797,0.35368395,0.16347112,-0.17209852999999997
methanol,343.15,1.3658688,1.17933851,710.39,32.042,SLE,-0.83350899,0.5549031398,0.32600838,0.14672057,-0.1865302900000001
methanol,338.15,1.10057361,0.89926051,714.55,32.042,SLE,-0.88172505,0.5228772324,0.29635762,0.13130309,-0.20131310000000013
methanol,333.15,0.82944309,0.61303935,718.76,32.042,SLE,-0.93129665,0.4903154851,0.26461964,0.11713949,-0.21640374000000007
methanol,328.15,0.55242703,0.32067842,723.02,32.042,SLE,-0.98232556,0.4573928269,0.23067441,0.10415364,-0.23174861000000002
methanol,323.15,0.26948871,0.02219821,727.32,32.042,SLE,-1.03492205,0.424305141,0.19439627,0.0922737,-0.24729050000000002
methanol,318.15,-0.01939498,-0.28235101,731.67,32.042,SLE,-1.08921418,0.3912616383,0.15564709,0.08143026,-0.26295603
methanol,313.15,-0.31423366,-0.59290908,736.07,32.042,SLE,-1.14533534,0.3584898278,0.11428534,0.07155907,-0.27867541999999995
methanol,308.15,-0.6150239,-0.90939103,740.51,32.042,SLE,-1.20343543,0.3262247627,0.07015777,0.06259859,-0.29436713000000003
methanol,303.15,-0.92174984,-1.23169154,745.01,32.042,SLE,-1.26367937,0.2947054478,0.02310024,0.05449048,-0.3099416999999999
methanol,298.15,-1.23438398,-1.55970355,749.56,32.042,SLE,-1.32623518,0.2641750146,-0.0270522,0.04718075,-0.32531957
methylacetate,403.15,4.12814181,4.10199378,840.34,74.0789,SLE,-0.34482566,0.7212224682,0.48250757,0.45203737,-0.026148029999999878
methylacetate,398.15,3.9249904,3.89567753,844.8,74.0789,SLE,-0.38517755,0.6871823897,0.4603544,0.41192908,-0.029312870000000046
methylacetate,393.15,3.71738099,3.68554663,849.3,74.0789,SLE,-0.42696571,0.6521446544,0.43641051,0.37414012,-0.03183435999999995
methylacetate,388.15,3.50516833,3.47173222,853.84,74.0789,SLE,-0.47040425,0.616121709,0.41046176,0.3385289,-0.03343611000000024
methylacetate,383.15,3.28820878,3.25440856,858.41,74.0789,SLE,-0.51574217,0.5791381828,0.38225609,0.3049705,-0.03380022000000027
methylacetate,378.15,3.06636144,3.03379765,863.01,74.0789,SLE,-0.56326779,0.5412374916,0.35149756,0.27335827,-0.0325637900000002
methylacetate,373.15,2.83948933,2.81017598,867.65,74.0789,SLE,-0.61331458,0.502489422,0.31783903,0.24360456,-0.029313350000000238
methylacetate,368.15,2.6074606,2.58388088,872.33,74.0789,SLE,-0.66626727,0.4629997708,0.28087442,0.21564169,-0.02357971999999986
methylacetate,363.15,2.37014979,2.35530921,877.04,74.0789,SLE,-0.72256386,0.4229248056,0.24013416,0.1894245,-0.014840579999999992
methylacetate,358.15,2.12743908,2.12491285,881.79,74.0789,SLE,-0.78269572,0.382486902,0.19508276,0.16493176,-0.0025262299999999627
methylacetate,353.15,1.87921951,1.89318029,886.58,74.0789,SLE,-0.84719935,0.341992787,0.14512482,0.14216761,0.013960780000000117
methylacetate,348.15,1.62539208,1.66059964,891.41,74.0789,SLE,-0.91663556,0.3018504773,0.08962429,0.12116144,0.03520756000000014
methylacetate,343.15,1.3658688,1.4276025,896.27,74.0789,SLE,-0.99155488,0.2625766688,0.02794027,0.10196359,0.0617337
methylacetate,338.15,1.10057361,1.19447877,901.17,74.0789,SLE,-1.07244112,0.224788338,-0.0405121,0.08463673,0.09390515999999982
methylacetate,333.15,0.82944309,0.96127318,906.12,74.0789,SLE,-1.15963803,0.1891665568,-0.11617877,0.06924078,0.1318300899999999
methylacetate,328.15,0.55242703,0.72771384,911.1,74.0789,SLE,-1.2532906,0.1563810897,-0.19929194,0.05580966,0.1752868099999999
methylacetate,323.15,0.26948871,0.49317811,916.12,74.0789,SLE,-1.35330638,0.1269959365,-0.28981437,0.04432958,0.22368939999999998
methylacetate,318.15,-0.01939498,0.25673652,921.18,74.0789,SLE,-1.4593668,0.101378676,-0.38743721,0.03472428,0.27613150000000003
methylacetate,313.15,-0.31423366,0.01727155,926.28,74.0789,SLE,-1.57099204,0.0796475104,-0.49164048,0.02685394,0.33150521000000005
methylacetate,308.15,-0.6150239,-0.22633436,931.42,74.0789,SLE,-1.68766136,0.0616721561,-0.60181923,0.02052762,0.38868953999999994
methylacetate,303.15,-0.92174984,-0.4750887,936.6,74.0789,SLE,-1.80888944,0.0471332485,-0.71737561,0.01552782,0.44666114000000007
methylacetate,298.15,-1.23438398,-0.72979612,941.83,74.0789,SLE,-1.93429781,0.0355983688,-0.83780655,0.01163328,0.50458786
butanone,403.15,4.12814181,4.0836634,716.5,72.1061,SLE,-0.33489317,0.7349071611,0.4693879,0.46249478,-0.04447840999999997
butanone,398.15,3.9249904,3.87182938,720.38,72.1061,SLE,-0.37209292,0.7038621887,0.44738703,0.42452873,-0.053161020000000114
butanone,393.15,3.71738099,3.65503496,724.29,72.1061,SLE,-0.41001215,0.6722972957,0.42419771,0.38903427,-0.06234603000000005
butanone,388.15,3.50516833,3.43322664,728.23,72.1061,SLE,-0.44873332,0.6402717778,0.3997434,0.35584976,-0.07194169000000006
butanone,383.15,3.28820878,3.20636485,732.2,72.1061,SLE,-0.48835033,0.60784976,0.3739367,0.32482517,-0.08184393000000023
butanone,378.15,3.06636144,2.97442393,736.21,72.1061,SLE,-0.52896861,0.5751016996,0.34667857,0.29582262,-0.09193751000000017
butanone,373.15,2.83948933,2.73739786,740.26,72.1061,SLE,-0.57070857,0.5421035235,0.31785523,0.2687147,-0.10209146999999996
butanone,368.15,2.6074606,2.49529889,744.34,72.1061,SLE,-0.61370501,0.5089392728,0.28733781,0.24338566,-0.11216171000000008
butanone,363.15,2.37014979,2.24815741,748.46,72.1061,SLE,-0.65810732,0.4757032993,0.25498163,0.21973168,-0.12199238000000001
butanone,358.15,2.12743908,1.99602893,752.61,72.1061,SLE,-0.70408401,0.442499312,0.22062211,0.19765872,-0.13141014999999978
butanone,353.15,1.87921951,1.73899144,756.81,72.1061,SLE,-0.75182157,0.4094438046,0.18407508,0.17708364,-0.14022807000000004
butanone,348.15,1.62539208,1.47714131,761.04,72.1061,SLE,-0.80152252,0.376669475,0.14513804,0.15793467,-0.14825076999999998
butanone,343.15,1.3658688,1.21060086,765.3,72.1061,SLE,-0.85341073,0.344323107,0.10358566,0.14014876,-0.1552679400000001
butanone,338.15,1.10057361,0.9394981,769.61,72.1061,SLE,-0.90771922,0.3125734345,0.05918022,0.12367468,-0.1610755100000001
butanone,333.15,0.82944309,0.66397322,773.95,72.1061,SLE,-0.96469464,0.2816060031,0.0116686,0.10846893,-0.16546987000000002
butanone,328.15,0.55242703,0.38415968,778.34,72.1061,SLE,-1.02458528,0.251625132,-0.03920618,0.09449628,-0.16826735000000004
butanone,323.15,0.26948871,0.10017316,782.76,72.1061,SLE,-1.08763343,0.2228489605,-0.09369634,0.08172719,-0.16931555000000004
butanone,318.15,-0.01939498,-0.18790689,787.23,72.1061,SLE,-1.15406216,0.1955028217,-0.15203503,0.07013549,-0.16851191
butanone,313.15,-0.31423366,-0.48005345,791.73,72.1061,SLE,-1.22406245,0.1698078426,-0.21442181,0.05969494,-0.16581978999999997
butanone,308.15,-0.6150239,-0.77630784,796.28,72.1061,SLE,-1.29777948,0.1459667061,-0.28100699,0.05037563,-0.16128394000000001
butanone,303.15,-0.92174984,-1.07679098,800.87,72.1061,SLE,-1.37530113,0.1241475889,-0.35187811,0.04214042,-0.1550411399999999
butanone,298.15,-1.23438398,-1.38170425,805.5,72.1061,SLE,-1.456653,0.1044683703,-0.42705317,0.03494194,-0.14732027000000003
ch2cl2,403.15,4.12814181,4.09036484,1167.19,84.9331,SLE,-0.3385244,0.6985577518,0.51109136,0.45864387,-0.037776969999999466
ch2cl2,398.15,3.9249904,3.88091093,1173.38,84.9331,SLE,-0.37707564,0.6642250134,0.49301216,0.41968588,-0.04407946999999979
ch2cl2,393.15,3.71738099,3.66720817,1179.62,84.9331,SLE,-0.41677609,0.6293670639,0.47344893,0.38302216,-0.05017282000000023
ch2cl2,388.15,3.50516833,3.44939716,1185.9,84.9331,SLE,-0.45783408,0.5939872439,0.45221147,0.34847042,-0.05577116999999987
ch2cl2,383.15,3.28820878,3.2276866,1192.22,84.9331,SLE,-0.5005068,0.5580802329,0.42906368,0.31585896,-0.06052217999999998
ch2cl2,378.15,3.06636144,3.00237529,1198.59,84.9331,SLE,-0.54511563,0.5216306349,0.40370845,0.28502593,-0.0639861500000003
ch2cl2,373.15,2.83948933,2.7738827,1205.01,84.9331,SLE,-0.59206764,0.4846116692,0.37576625,0.25581874,-0.06560663
ch2cl2,368.15,2.6074606,2.54279789,1211.47,84.9331,SLE,-0.64188969,0.4469818494,0.34474189,0.22809213,-0.0646627099999999
ch2cl2,363.15,2.37014979,2.30993954,1217.98,84.9331,SLE,-0.695272,0.4086868449,0.3099796,0.20171027,-0.060210250000000354
ch2cl2,358.15,2.12743908,2.0764576,1224.53,84.9331,SLE,-0.75314083,0.3696590156,0.2705901,0.17654652,-0.05098147999999991
ch2cl2,353.15,1.87921951,1.84397721,1231.13,84.9331,SLE,-0.81676342,0.3298256101,0.22534202,0.15248832,-0.03524229999999995
ch2cl2,348.15,1.62539208,1.61481669,1237.78,84.9331,SLE,-0.88790852,0.289129468,0.17249341,0.12944685,-0.010575389999999851
ch2cl2,343.15,1.3658688,1.39231558,1244.47,84.9331,SLE,-0.96909108,0.2475761382,0.10953037,0.10737642,0.026446779999999892
ch2cl2,338.15,1.10057361,1.18120224,1251.22,84.9331,SLE,-1.06386426,0.2053615579,0.03283109,0.08632483,0.08062862999999987
ch2cl2,333.15,0.82944309,0.9877136,1258.01,84.9331,SLE,-1.17697535,0.1631471684,-0.06258069,0.06653109,0.15827050999999992
ch2cl2,328.15,0.55242703,0.81825996,1264.85,84.9331,SLE,-1.3135675,0.12254348,-0.18238943,0.0485772,0.26583292999999997
ch2cl2,323.15,0.26948871,0.67464591,1271.74,84.9331,SLE,-1.47597935,0.0864056966,-0.32985999,0.03342109,0.40515719999999994
ch2cl2,318.15,-0.01939498,0.54785745,1278.68,84.9331,SLE,-1.6592586,0.0577480722,-0.50096222,0.021915,0.5672524299999999
ch2cl2,313.15,-0.31423366,0.42159939,1285.67,84.9331,SLE,-1.85304763,0.0374553381,-0.6855176,0.0140266,0.7358330500000001
ch2cl2,308.15,-0.6150239,0.28369021,1292.71,84.9331,SLE,-2.04922304,0.0240494652,-0.87482085,0.00892847,0.89871411
ch2cl2,303.15,-0.92174984,0.12966458,1299.8,84.9331,SLE,-2.2446763,0.0154191401,-1.06501464,0.00569277,1.05141442
ch2cl2,298.15,-1.23438398,-0.04037885,1306.94,84.9331,SLE,-2.43942508,0.0098821009,-1.25553829,0.00363559,1.19400513
propyleneglycol,403.15,4.12814181,4.10838753,888.71,76.0948,SLE,-0.34829017,0.7128310737,0.48455635,0.44844566,-0.019754279999999902
propyleneglycol,398.15,3.9249904,3.90175712,893.29,76.0948,SLE,-0.3885132,0.6785474636,0.46284241,0.40877733,-0.023233279999999912
propyleneglycol,393.15,3.71738099,3.69052482,897.9,76.0948,SLE,-0.42973181,0.6437030918,0.43961845,0.37176474,-0.02685617000000029
propyleneglycol,388.15,3.50516833,3.47456957,902.53,76.0948,SLE,-0.47200111,0.608429721,0.41480255,0.33728645,-0.03059876000000017
propyleneglycol,383.15,3.28820878,3.25376784,907.19,76.0948,SLE,-0.51537687,0.572876724,0.38831249,0.30522713,-0.034440940000000086
propyleneglycol,378.15,3.06636144,3.02799486,911.87,76.0948,SLE,-0.55991562,0.5372096422,0.36006638,0.27547639,-0.03836657999999993
propyleneglycol,373.15,2.83948933,2.7971293,916.58,76.0948,SLE,-0.60567674,0.5016064668,0.32998172,0.24792667,-0.042360030000000215
propyleneglycol,368.15,2.6074606,2.56105074,921.31,76.0948,SLE,-0.65272046,0.4662565319,0.29797737,0.22247414,-0.0464098599999998
propyleneglycol,363.15,2.37014979,2.31964342,926.06,76.0948,SLE,-0.70110931,0.4313558827,0.26397303,0.19901723,-0.050506370000000356
propyleneglycol,358.15,2.12743908,2.07279905,930.84,76.0948,SLE,-0.75090933,0.3971025287,0.22788875,0.17745599,-0.05464002999999984
propyleneglycol,353.15,1.87921951,1.82041315,935.64,76.0948,SLE,-0.80218722,0.3636939908,0.18964745,0.15769313,-0.058806359999999946
propyleneglycol,348.15,1.62539208,1.56239391,940.47,76.0948,SLE,-0.85501524,0.3313193946,0.14917144,0.13963193,-0.06299816999999996
propyleneglycol,343.15,1.3658688,1.2986567,945.33,76.0948,SLE,-0.90946744,0.3001574084,0.10638552,0.12317783,-0.06721210000000011
propyleneglycol,338.15,1.10057361,1.02912977,950.2,76.0948,SLE,-0.96562282,0.2703698822,0.06121443,0.10823736,-0.07144384000000015
propyleneglycol,333.15,0.82944309,0.75375258,955.1,76.0948,SLE,-1.02356412,0.2420987847,0.01358387,0.09471873,-0.07569051000000004
propyleneglycol,328.15,0.55242703,0.47247672,960.03,76.0948,SLE,-1.08337827,0.2154626637,-0.03658017,0.08253188,-0.07995031000000002
propyleneglycol,323.15,0.26948871,0.1852674,964.98,76.0948,SLE,-1.14515749,0.1905537909,-0.0893525,0.07158838,-0.08422131000000002
propyleneglycol,318.15,-0.01939498,-0.10789903,969.95,76.0948,SLE,-1.20899781,0.1674373203,-0.14480786,0.06180195,-0.08850405
propyleneglycol,313.15,-0.31423366,-0.40703285,974.95,76.0948,SLE,-1.27500098,0.1461499918,-0.20302302,0.05308832,-0.09279918999999998
propyleneglycol,308.15,-0.6150239,-0.71213323,979.98,76.0948,SLE,-1.34327353,0.1267009909,-0.26407641,0.04536558,-0.09710933
propyleneglycol,303.15,-0.92174984,-1.02318763,985.02,76.0948,SLE,-1.41392786,0.109072972,-0.32804968,0.03855424,-0.10143778999999997
propyleneglycol,298.15,-1.23438398,-1.34017562,990.1,76.0948,SLE,-1.48708051,0.093224644,-0.39502658,0.03257763,-0.10579163999999985
tert-butanol,403.15,4.12814181,4.11144348,689.56,74.122,SLE,-0.34994607,0.7167786969,0.44917711,0.44673906,-0.01669832999999965
tert-butanol,398.15,3.9249904,3.90564022,693.31,74.122,SLE,-0.39064372,0.6824573659,0.42344774,0.4067769,-0.019350179999999995
tert-butanol,393.15,3.71738099,3.69538064,697.09,74.122,SLE,-0.4324299,0.647454602,0.39615065,0.36946227,-0.02200034999999989
tert-butanol,388.15,3.50516833,3.48054818,700.91,74.122,SLE,-0.47536587,0.6119022939,0.36720984,0.33468337,-0.024620150000000063
tert-butanol,383.15,3.28820878,3.26101936,704.76,74.122,SLE,-0.51951127,0.575955319,0.33655115,0.30233521,-0.02718942000000002
tert-butanol,378.15,3.06636144,3.03666606,708.64,74.122,SLE,-0.56492482,0.5397897637,0.30410247,0.27231727,-0.02969538000000016
tert-butanol,373.15,2.83948933,2.8073531,712.56,74.122,SLE,-0.611662,0.5036022921,0.26979608,0.2445333,-0.03213623000000032
tert-butanol,368.15,2.6074606,2.57294185,716.51,74.122,SLE,-0.65977633,0.4676055229,0.23356847,0.21888886,-0.034518750000000153
tert-butanol,363.15,2.37014979,2.33329188,720.5,74.122,SLE,-0.70931946,0.4320232317,0.19536076,0.19529024,-0.03685791000000016
tert-butanol,358.15,2.12743908,2.08826254,724.53,74.122,SLE,-0.76034116,0.3970846268,0.1551192,0.17364362,-0.039176539999999704
tert-butanol,353.15,1.87921951,1.83771637,728.59,74.122,SLE,-0.81289061,0.3630171766,0.11279437,0.15385421,-0.04150313999999988
tert-butanol,348.15,1.62539208,1.58152251,732.68,74.122,SLE,-0.8670177,0.3300392635,0.06834024,0.13582581,-0.0438695699999998
tert-butanol,343.15,1.3658688,1.31955912,736.82,74.122,SLE,-0.92277401,0.2983534292,0.02171321,0.11946096,-0.04630968000000002
tert-butanol,338.15,1.10057361,1.05171804,740.99,74.122,SLE,-0.98021523,0.2681395079,-0.02713033,0.10466097,-0.04885557000000018
tert-butanol,333.15,0.82944309,0.77790495,745.2,74.122,SLE,-1.03940114,0.2395503995,-0.07823431,0.09132693,-0.05153814000000001
tert-butanol,328.15,0.55242703,0.49804441,749.45,74.122,SLE,-1.10039878,0.2127074644,-0.13164651,0.07935992,-0.05438262000000005
tert-butanol,323.15,0.26948871,0.2120804,753.74,74.122,SLE,-1.16328319,0.1876989303,-0.18741973,0.06866206,-0.05740831000000002
tert-butanol,318.15,-0.01939498,-0.08002448,758.07,74.122,SLE,-1.22813726,0.1645798851,-0.24561241,0.05913747,-0.060629499999999996
tert-butanol,313.15,-0.31423366,-0.37828618,762.44,74.122,SLE,-1.29505441,0.1433725533,-0.3062917,0.05069272,-0.06405252
tert-butanol,308.15,-0.6150239,-0.68270311,766.85,74.122,SLE,-1.36413684,0.1240692513,-0.36953241,0.04323776,-0.06767920999999999
tert-butanol,303.15,-0.92174984,-0.99325554,771.3,74.122,SLE,-1.435497,0.1066349218,-0.4354189,0.03668622,-0.0715057
tert-butanol,298.15,-1.23438398,-1.30990971,775.8,74.122,SLE,-1.50925595,0.0910111,-0.50404401,0.03095594,-0.07552572999999985
thf,403.15,4.12814181,4.07803657,807.65,72.1061,SLE,-0.33184421,0.737451598,0.4884208,0.46575313,-0.05010523999999972
thf,398.15,3.9249904,3.86268843,811.95,72.1061,SLE,-0.3670776,0.7080456907,0.46947953,0.42945968,-0.06230197000000004
thf,393.15,3.71738099,3.64114333,816.28,72.1061,SLE,-0.40229337,0.6787102447,0.44987907,0.39601043,-0.07623766000000032
thf,388.15,3.50516833,3.41312116,820.64,72.1061,SLE,-0.43741796,0.6496015931,0.42968154,0.36524312,-0.09204716999999984
thf,383.15,3.28820878,3.17834042,825.04,72.1061,SLE,-0.47237237,0.6208758332,0.40895958,0.33699824,-0.10986836000000011
thf,378.15,3.06636144,2.93652669,829.47,72.1061,SLE,-0.50707603,0.5926824462,0.38779366,0.31111716,-0.1298347500000001
thf,373.15,2.83948933,2.68741717,833.93,72.1061,SLE,-0.54144871,0.5651599515,0.36627019,0.28744271,-0.15207216000000034
thf,368.15,2.6074606,2.43076416,838.43,72.1061,SLE,-0.57541176,0.5384326109,0.34447977,0.26582036,-0.17669644000000018
thf,363.15,2.37014979,2.16635249,842.96,72.1061,SLE,-0.60889807,0.5126013171,0.32250911,0.24609451,-0.20379730000000018
thf,358.15,2.12743908,1.89398291,847.53,72.1061,SLE,-0.64184186,0.4877510572,0.3004469,0.22811726,-0.23345616999999974
thf,353.15,1.87921951,1.61347801,852.13,72.1061,SLE,-0.67418176,0.4639484732,0.27838079,0.21174748,-0.2657415000000001
thf,348.15,1.62539208,1.32470049,856.77,72.1061,SLE,-0.70587178,0.4412346414,0.25638797,0.19684674,-0.30069159
thf,343.15,1.3658688,1.02752914,861.44,72.1061,SLE,-0.73686651,0.4196373997,0.23454531,0.18328777,-0.33833966000000015
thf,338.15,1.10057361,0.72187612,866.15,72.1061,SLE,-0.76713168,0.3991652993,0.21292051,0.17094969,-0.3786974900000001
thf,333.15,0.82944309,0.4076811,870.9,72.1061,SLE,-0.79664062,0.3798122051,0.19157409,0.15972003,-0.42176199000000003
thf,328.15,0.55242703,0.08490741,875.68,72.1061,SLE,-0.82537189,0.3615608177,0.17056075,0.1494955,-0.46751962
thf,323.15,0.26948871,-0.2464658,880.5,72.1061,SLE,-0.85330408,0.3443875856,0.14993328,0.14018318,-0.51595451
thf,318.15,-0.01939498,-0.5864258,885.36,72.1061,SLE,-0.8804279,0.3282568559,0.12973253,0.13169585,-0.56703082
