Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
methanol,363.15,2.37014979,1.89558812,694.17,32.042,REF,-2.02704764,0.0643472482,-0.70587983,-0.47456167000000016,2.37014979,2.23888163,694.17,32.042,SLE,-0.65252753,0.6748764038,0.42590441,0.22257299,-0.1312681600000003,1.3745201100000002,1.13178424,0.6105291556,0.34329350999999986
methanol,363.15,2.37014979,1.89558812,694.17,32.042,REF,-2.02704764,0.0643472482,-0.70587983,-0.47456167000000016,2.37014979,2.23888163,694.17,32.042,SLE,-0.65252753,0.6748764038,0.42590441,0.22257299,-0.1312681600000003,1.3745201100000002,1.13178424,0.6105291556,0.34329350999999986
methanol,358.15,2.12743908,1.64784587,698.16,32.042,REF,-2.18631802,0.0453648494,-0.85824914,-0.47959320999999977,2.12743908,1.98300144,698.16,32.042,SLE,-0.696138,0.6463245956,0.40353263,0.20130845,-0.1444376399999998,1.49018002,1.26178177,0.6009597462,0.33515556999999996
methanol,358.15,2.12743908,1.64784587,698.16,32.042,REF,-2.18631802,0.0453648494,-0.85824914,-0.47959320999999977,2.12743908,1.98300144,698.16,32.042,SLE,-0.696138,0.6463245956,0.40353263,0.20130845,-0.1444376399999998,1.49018002,1.26178177,0.6009597462,0.33515556999999996
methanol,353.15,1.87921951,1.39718038,702.19,32.042,REF,-2.3516985,0.0313871095,-1.0179431,-0.48203913,1.87921951,1.72116102,702.19,32.042,SLE,-0.74079206,0.6167492776,0.3794921,0.18163851,-0.15805848999999994,1.61090644,1.3974352,0.5853621681,0.32398064000000004
methanol,353.15,1.87921951,1.39718038,702.19,32.042,REF,-2.3516985,0.0313871095,-1.0179431,-0.48203913,1.87921951,1.72116102,702.19,32.042,SLE,-0.74079206,0.6167492776,0.3794921,0.18163851,-0.15805848999999994,1.61090644,1.3974352,0.5853621681,0.32398064000000004
methanol,348.15,1.62539208,1.14279588,706.27,32.042,REF,-2.52301494,0.0213443203,-1.18448895,-0.4825961999999999,1.62539208,1.45329355,706.27,32.042,SLE,-0.78655897,0.586237797,0.35368395,0.16347112,-0.17209852999999997,1.73645597,1.5381729,0.5648934767,0.31049766999999995
methanol,348.15,1.62539208,1.14279588,706.27,32.042,REF,-2.52301494,0.0213443203,-1.18448895,-0.4825961999999999,1.62539208,1.45329355,706.27,32.042,SLE,-0.78655897,0.586237797,0.35368395,0.16347112,-0.17209852999999997,1.73645597,1.5381729,0.5648934767,0.31049766999999995
methanol,343.15,1.3658688,0.8840081,710.39,32.042,REF,-2.70014705,0.0142835114,-1.35752309,-0.48186070000000014,1.3658688,1.17933851,710.39,32.042,SLE,-0.83350899,0.5549031398,0.32600838,0.14672057,-0.1865302900000001,1.86663806,1.68353147,0.5406196284,0.29533041000000004
methanol,343.15,1.3658688,0.8840081,710.39,32.042,REF,-2.70014705,0.0142835114,-1.35752309,-0.48186070000000014,1.3658688,1.17933851,710.39,32.042,SLE,-0.83350899,0.5549031398,0.32600838,0.14672057,-0.1865302900000001,1.86663806,1.68353147,0.5406196284,0.29533041000000004
methanol,338.15,1.10057361,0.6202601,714.55,32.042,REF,-2.88304203,0.0094141666,-1.53680207,-0.4803135100000001,1.10057361,0.89926051,714.55,32.042,SLE,-0.88172505,0.5228772324,0.29635762,0.13130309,-0.20131310000000013,2.00131698,1.83315969,0.5134630657999999,0.27900041
methanol,338.15,1.10057361,0.6202601,714.55,32.042,REF,-2.88304203,0.0094141666,-1.53680207,-0.4803135100000001,1.10057361,0.89926051,714.55,32.042,SLE,-0.88172505,0.5228772324,0.29635762,0.13130309,-0.20131310000000013,2.00131698,1.83315969,0.5134630657999999,0.27900041
methanol,333.15,0.82944309,0.35111954,718.76,32.042,REF,-3.07171733,0.0061143507,-1.72219874,-0.47832355000000004,0.82944309,0.61303935,718.76,32.042,SLE,-0.93129665,0.4903154851,0.26461964,0.11713949,-0.21640374000000007,2.14042068,1.98681838,0.4842011344,0.26191981
methanol,333.15,0.82944309,0.35111954,718.76,32.042,REF,-3.07171733,0.0061143507,-1.72219874,-0.47832355000000004,0.82944309,0.61303935,718.76,32.042,SLE,-0.93129665,0.4903154851,0.26461964,0.11713949,-0.21640374000000007,2.14042068,1.98681838,0.4842011344,0.26191981
methanol,328.15,0.55242703,0.07626364,723.02,32.042,REF,-3.26625565,0.0039141669,-1.91368906,-0.4761633900000001,0.55242703,0.32067842,723.02,32.042,SLE,-0.98232556,0.4573928269,0.23067441,0.10415364,-0.23174861000000002,2.28393009,2.14436347,0.45347866,0.24441478000000005
methanol,328.15,0.55242703,0.07626364,723.02,32.042,REF,-3.26625565,0.0039141669,-1.91368906,-0.4761633900000001,0.55242703,0.32067842,723.02,32.042,SLE,-0.98232556,0.4573928269,0.23067441,0.10415364,-0.23174861000000002,2.28393009,2.14436347,0.45347866,0.24441478000000005
methanol,323.15,0.26948871,-0.20453948,727.32,32.042,REF,-3.46679716,0.0024696768,-2.11133622,-0.47402819,0.26948871,0.02219821,727.32,32.042,SLE,-1.03492205,0.424305141,0.19439627,0.0922737,-0.24729050000000002,2.43187511,2.30573249,0.4218354642,0.22673769
methanol,323.15,0.26948871,-0.20453948,727.32,32.042,REF,-3.46679716,0.0024696768,-2.11133622,-0.47402819,0.26948871,0.02219821,727.32,32.042,SLE,-1.03492205,0.424305141,0.19439627,0.0922737,-0.24729050000000002,2.43187511,2.30573249,0.4218354642,0.22673769
methanol,318.15,-0.01939498,-0.49144922,731.67,32.042,REF,-3.67353126,0.0015355232,-2.31527513,-0.47205424,-0.01939498,-0.28235101,731.67,32.042,SLE,-1.08921418,0.3912616383,0.15564709,0.08143026,-0.26295603,2.58431708,2.47092222,0.3897261151,0.20909821
methanol,318.15,-0.01939498,-0.49144922,731.67,32.042,REF,-3.67353126,0.0015355232,-2.31527513,-0.47205424,-0.01939498,-0.28235101,731.67,32.042,SLE,-1.08921418,0.3912616383,0.15564709,0.08143026,-0.26295603,2.58431708,2.47092222,0.3897261151,0.20909821
methanol,313.15,-0.31423366,-0.78456824,736.07,32.042,REF,-3.88668965,0.0009404182,-2.52569964,-0.47033458,-0.31423366,-0.59290908,736.07,32.042,SLE,-1.14533534,0.3584898278,0.11428534,0.07155907,-0.27867541999999995,2.74135431,2.63998498,0.3575494096,0.19165916000000005
methanol,313.15,-0.31423366,-0.78456824,736.07,32.042,REF,-3.88668965,0.0009404182,-2.52569964,-0.47033458,-0.31423366,-0.59290908,736.07,32.042,SLE,-1.14533534,0.3584898278,0.11428534,0.07155907,-0.27867541999999995,2.74135431,2.63998498,0.3575494096,0.19165916000000005
methanol,308.15,-0.6150239,-1.0839554,740.51,32.042,REF,-4.10654088,0.0005670348,-2.74285238,-0.46893150000000006,-0.6150239,-0.90939103,740.51,32.042,SLE,-1.20343543,0.3262247627,0.07015777,0.06259859,-0.29436713000000003,2.90310545,2.8130101499999998,0.3256577279,0.17456437000000002
methanol,308.15,-0.6150239,-1.0839554,740.51,32.042,REF,-4.10654088,0.0005670348,-2.74285238,-0.46893150000000006,-0.6150239,-0.90939103,740.51,32.042,SLE,-1.20343543,0.3262247627,0.07015777,0.06259859,-0.29436713000000003,2.90310545,2.8130101499999998,0.3256577279,0.17456437000000002
methanol,303.15,-0.92174984,-1.38963585,745.01,32.042,REF,-4.33338653,0.0003363957,-2.96701747,-0.46788600999999985,-0.92174984,-1.23169154,745.01,32.042,SLE,-1.26367937,0.2947054478,0.02310024,0.05449048,-0.3099416999999999,3.06970716,2.9901177100000003,0.29436905210000003,0.15794430999999998
methanol,303.15,-0.92174984,-1.38963585,745.01,32.042,REF,-4.33338653,0.0003363957,-2.96701747,-0.46788600999999985,-0.92174984,-1.23169154,745.01,32.042,SLE,-1.26367937,0.2947054478,0.02310024,0.05449048,-0.3099416999999999,3.06970716,2.9901177100000003,0.29436905210000003,0.15794430999999998
methanol,298.15,-1.23438398,-1.70160891,749.56,32.042,REF,-4.56755886,0.0001962143,-3.19851555,-0.46722493,-1.23438398,-1.55970355,749.56,32.042,SLE,-1.32623518,0.2641750146,-0.0270522,0.04718075,-0.32531957,3.24132368,3.1714633500000002,0.2639788003,0.14190535999999998
methanol,298.15,-1.23438398,-1.70160891,749.56,32.042,REF,-4.56755886,0.0001962143,-3.19851555,-0.46722493,-1.23438398,-1.55970355,749.56,32.042,SLE,-1.32623518,0.2641750146,-0.0270522,0.04718075,-0.32531957,3.24132368,3.1714633500000002,0.2639788003,0.14190535999999998
methanol,403.15,4.12814181,3.84507545,663.69,32.042,REF,-0.97709596,0.4607330339,0.19923618,-0.28306635999999985,4.12814181,4.08347767,663.69,32.042,SLE,-0.33479253,0.861903045,0.55525521,0.46260197,-0.044664140000000074,0.64230343,0.35601903,0.40117001110000006,0.23840221999999978
methanol,403.15,4.12814181,3.84507545,663.69,32.042,REF,-0.97709596,0.4607330339,0.19923618,-0.28306635999999985,4.12814181,4.08347767,663.69,32.042,SLE,-0.33479253,0.861903045,0.55525521,0.46260197,-0.044664140000000074,0.64230343,0.35601903,0.40117001110000006,0.23840221999999978
methanol,398.15,3.9249904,3.60374258,667.37,32.042,REF,-1.08898384,0.3913991703,0.11772491,-0.32124781999999996,3.9249904,3.87153633,667.37,32.042,SLE,-0.37193213,0.8425722266,0.54315981,0.42468593,-0.05345406999999991,0.71705171,0.4254349,0.4511730563,0.26779375000000005
methanol,398.15,3.9249904,3.60374258,667.37,32.042,REF,-1.08898384,0.3913991703,0.11772491,-0.32124781999999996,3.9249904,3.87153633,667.37,32.042,SLE,-0.37193213,0.8425722266,0.54315981,0.42468593,-0.05345406999999991,0.71705171,0.4254349,0.4511730563,0.26779375000000005
methanol,393.15,3.71738099,3.36086839,671.08,32.042,REF,-1.20533899,0.3251979954,0.02754785,-0.3565126000000003,3.71738099,3.65450467,671.08,32.042,SLE,-0.40971749,0.8221227597,0.53005042,0.3892983,-0.06287631999999999,0.7956215,0.50250257,0.49692476430000004,0.2936362800000003
methanol,393.15,3.71738099,3.36086839,671.08,32.042,REF,-1.20533899,0.3251979954,0.02754785,-0.3565126000000003,3.71738099,3.65450467,671.08,32.042,SLE,-0.40971749,0.8221227597,0.53005042,0.3892983,-0.06287631999999999,0.7956215,0.50250257,0.49692476430000004,0.2936362800000003
methanol,388.15,3.50516833,3.11723827,674.83,32.042,REF,-1.32685805,0.2638825332,-0.07167964,-0.38793005999999997,3.50516833,3.43226415,674.83,32.042,SLE,-0.44819163,0.8005239786,0.51585651,0.35629389,-0.0729041800000001,0.8786664200000001,0.58753615,0.5366414454,0.31502587999999987
methanol,388.15,3.50516833,3.11723827,674.83,32.042,REF,-1.32685805,0.2638825332,-0.07167964,-0.38793005999999997,3.50516833,3.43226415,674.83,32.042,SLE,-0.44819163,0.8005239786,0.51585651,0.35629389,-0.0729041800000001,0.8786664200000001,0.58753615,0.5366414454,0.31502587999999987
methanol,383.15,3.28820878,2.87340407,678.61,32.042,REF,-1.45413986,0.2089204818,-0.18021607,-0.4148047100000003,3.28820878,3.20469738,678.61,32.042,SLE,-0.48739963,0.7777527481,0.50050379,0.32553701,-0.08351140000000035,0.96674023,0.68071986,0.5688322663,0.33129330999999995
methanol,383.15,3.28820878,2.87340407,678.61,32.042,REF,-1.45413986,0.2089204818,-0.18021607,-0.4148047100000003,3.28820878,3.20469738,678.61,32.042,SLE,-0.48739963,0.7777527481,0.50050379,0.32553701,-0.08351140000000035,0.96674023,0.68071986,0.5688322663,0.33129330999999995
methanol,378.15,3.06636144,2.62960115,682.44,32.042,REF,-1.58763047,0.1613238215,-0.29813785,-0.43676029000000005,3.06636144,2.97169061,682.44,32.042,SLE,-0.52738962,0.7537949507,0.48391382,0.29690012,-0.0946708300000001,1.06024085,0.78205167,0.5924711292,0.34208945999999996
methanol,378.15,3.06636144,2.62960115,682.44,32.042,REF,-1.58763047,0.1613238215,-0.29813785,-0.43676029000000005,3.06636144,2.97169061,682.44,32.042,SLE,-0.52738962,0.7537949507,0.48391382,0.29690012,-0.0946708300000001,1.06024085,0.78205167,0.5924711292,0.34208945999999996
methanol,373.15,2.83948933,2.38570202,686.31,32.042,REF,-1.72758503,0.1215374863,-0.42530415,-0.45378731000000005,2.83948933,2.73312666,686.31,32.042,SLE,-0.56820811,0.7286505699,0.46600647,0.2702663,-0.10636267000000021,1.15937692,0.89131062,0.6071130836,0.34742463999999984
methanol,373.15,2.83948933,2.38570202,686.31,32.042,REF,-1.72758503,0.1215374863,-0.42530415,-0.45378731000000005,2.83948933,2.73312666,686.31,32.042,SLE,-0.56820811,0.7286505699,0.46600647,0.2702663,-0.10636267000000021,1.15937692,0.89131062,0.6071130836,0.34742463999999984
methanol,368.15,2.6074606,2.14126218,690.22,32.042,REF,-1.87408131,0.0894214715,-0.56137941,-0.46619842,2.6074606,2.4888897,690.22,32.042,SLE,-0.60990196,0.7023351516,0.44669957,0.24552631,-0.11857089999999992,1.26417935,1.00807898,0.6129136801,0.3476275200000001
methanol,368.15,2.6074606,2.14126218,690.22,32.042,REF,-1.87408131,0.0894214715,-0.56137941,-0.46619842,2.6074606,2.4888897,690.22,32.042,SLE,-0.60990196,0.7023351516,0.44669957,0.24552631,-0.11857089999999992,1.26417935,1.00807898,0.6129136801,0.3476275200000001
methanol,363.15,2.37014979,1.89558812,694.17,32.042,REF,-2.02704764,0.0643472482,-0.70587983,-0.47456167000000016,2.37014979,2.23888163,694.17,32.042,SLE,-0.65252753,0.6748764038,0.42590441,0.22257299,-0.1312681600000003,1.3745201100000002,1.13178424,0.6105291556,0.34329350999999986
methanol,363.15,2.37014979,1.89558812,694.17,32.042,REF,-2.02704764,0.0643472482,-0.70587983,-0.47456167000000016,2.37014979,2.23888163,694.17,32.042,SLE,-0.65252753,0.6748764038,0.42590441,0.22257299,-0.1312681600000003,1.3745201100000002,1.13178424,0.6105291556,0.34329350999999986
methanol,358.15,2.12743908,1.64784587,698.16,32.042,REF,-2.18631802,0.0453648494,-0.85824914,-0.47959320999999977,2.12743908,1.98300144,698.16,32.042,SLE,-0.696138,0.6463245956,0.40353263,0.20130845,-0.1444376399999998,1.49018002,1.26178177,0.6009597462,0.33515556999999996
methanol,358.15,2.12743908,1.64784587,698.16,32.042,REF,-2.18631802,0.0453648494,-0.85824914,-0.47959320999999977,2.12743908,1.98300144,698.16,32.042,SLE,-0.696138,0.6463245956,0.40353263,0.20130845,-0.1444376399999998,1.49018002,1.26178177,0.6009597462,0.33515556999999996
methanol,353.15,1.87921951,1.39718038,702.19,32.042,REF,-2.3516985,0.0313871095,-1.0179431,-0.48203913,1.87921951,1.72116102,702.19,32.042,SLE,-0.74079206,0.6167492776,0.3794921,0.18163851,-0.15805848999999994,1.61090644,1.3974352,0.5853621681,0.32398064000000004
methanol,353.15,1.87921951,1.39718038,702.19,32.042,REF,-2.3516985,0.0313871095,-1.0179431,-0.48203913,1.87921951,1.72116102,702.19,32.042,SLE,-0.74079206,0.6167492776,0.3794921,0.18163851,-0.15805848999999994,1.61090644,1.3974352,0.5853621681,0.32398064000000004
methanol,348.15,1.62539208,1.14279588,706.27,32.042,REF,-2.52301494,0.0213443203,-1.18448895,-0.4825961999999999,1.62539208,1.45329355,706.27,32.042,SLE,-0.78655897,0.586237797,0.35368395,0.16347112,-0.17209852999999997,1.73645597,1.5381729,0.5648934767,0.31049766999999995
methanol,348.15,1.62539208,1.14279588,706.27,32.042,REF,-2.52301494,0.0213443203,-1.18448895,-0.4825961999999999,1.62539208,1.45329355,706.27,32.042,SLE,-0.78655897,0.586237797,0.35368395,0.16347112,-0.17209852999999997,1.73645597,1.5381729,0.5648934767,0.31049766999999995
methanol,343.15,1.3658688,0.8840081,710.39,32.042,REF,-2.70014705,0.0142835114,-1.35752309,-0.48186070000000014,1.3658688,1.17933851,710.39,32.042,SLE,-0.83350899,0.5549031398,0.32600838,0.14672057,-0.1865302900000001,1.86663806,1.68353147,0.5406196284,0.29533041000000004
methanol,343.15,1.3658688,0.8840081,710.39,32.042,REF,-2.70014705,0.0142835114,-1.35752309,-0.48186070000000014,1.3658688,1.17933851,710.39,32.042,SLE,-0.83350899,0.5549031398,0.32600838,0.14672057,-0.1865302900000001,1.86663806,1.68353147,0.5406196284,0.29533041000000004
methanol,338.15,1.10057361,0.6202601,714.55,32.042,REF,-2.88304203,0.0094141666,-1.53680207,-0.4803135100000001,1.10057361,0.89926051,714.55,32.042,SLE,-0.88172505,0.5228772324,0.29635762,0.13130309,-0.20131310000000013,2.00131698,1.83315969,0.5134630657999999,0.27900041
methanol,338.15,1.10057361,0.6202601,714.55,32.042,REF,-2.88304203,0.0094141666,-1.53680207,-0.4803135100000001,1.10057361,0.89926051,714.55,32.042,SLE,-0.88172505,0.5228772324,0.29635762,0.13130309,-0.20131310000000013,2.00131698,1.83315969,0.5134630657999999,0.27900041
methanol,333.15,0.82944309,0.35111954,718.76,32.042,REF,-3.07171733,0.0061143507,-1.72219874,-0.47832355000000004,0.82944309,0.61303935,718.76,32.042,SLE,-0.93129665,0.4903154851,0.26461964,0.11713949,-0.21640374000000007,2.14042068,1.98681838,0.4842011344,0.26191981
methanol,333.15,0.82944309,0.35111954,718.76,32.042,REF,-3.07171733,0.0061143507,-1.72219874,-0.47832355000000004,0.82944309,0.61303935,718.76,32.042,SLE,-0.93129665,0.4903154851,0.26461964,0.11713949,-0.21640374000000007,2.14042068,1.98681838,0.4842011344,0.26191981
methanol,328.15,0.55242703,0.07626364,723.02,32.042,REF,-3.26625565,0.0039141669,-1.91368906,-0.4761633900000001,0.55242703,0.32067842,723.02,32.042,SLE,-0.98232556,0.4573928269,0.23067441,0.10415364,-0.23174861000000002,2.28393009,2.14436347,0.45347866,0.24441478000000005
methanol,328.15,0.55242703,0.07626364,723.02,32.042,REF,-3.26625565,0.0039141669,-1.91368906,-0.4761633900000001,0.55242703,0.32067842,723.02,32.042,SLE,-0.98232556,0.4573928269,0.23067441,0.10415364,-0.23174861000000002,2.28393009,2.14436347,0.45347866,0.24441478000000005
methanol,323.15,0.26948871,-0.20453948,727.32,32.042,REF,-3.46679716,0.0024696768,-2.11133622,-0.47402819,0.26948871,0.02219821,727.32,32.042,SLE,-1.03492205,0.424305141,0.19439627,0.0922737,-0.24729050000000002,2.43187511,2.30573249,0.4218354642,0.22673769
methanol,323.15,0.26948871,-0.20453948,727.32,32.042,REF,-3.46679716,0.0024696768,-2.11133622,-0.47402819,0.26948871,0.02219821,727.32,32.042,SLE,-1.03492205,0.424305141,0.19439627,0.0922737,-0.24729050000000002,2.43187511,2.30573249,0.4218354642,0.22673769
methanol,318.15,-0.01939498,-0.49144922,731.67,32.042,REF,-3.67353126,0.0015355232,-2.31527513,-0.47205424,-0.01939498,-0.28235101,731.67,32.042,SLE,-1.08921418,0.3912616383,0.15564709,0.08143026,-0.26295603,2.58431708,2.47092222,0.3897261151,0.20909821
methanol,318.15,-0.01939498,-0.49144922,731.67,32.042,REF,-3.67353126,0.0015355232,-2.31527513,-0.47205424,-0.01939498,-0.28235101,731.67,32.042,SLE,-1.08921418,0.3912616383,0.15564709,0.08143026,-0.26295603,2.58431708,2.47092222,0.3897261151,0.20909821
methanol,313.15,-0.31423366,-0.78456824,736.07,32.042,REF,-3.88668965,0.0009404182,-2.52569964,-0.47033458,-0.31423366,-0.59290908,736.07,32.042,SLE,-1.14533534,0.3584898278,0.11428534,0.07155907,-0.27867541999999995,2.74135431,2.63998498,0.3575494096,0.19165916000000005
methanol,313.15,-0.31423366,-0.78456824,736.07,32.042,REF,-3.88668965,0.0009404182,-2.52569964,-0.47033458,-0.31423366,-0.59290908,736.07,32.042,SLE,-1.14533534,0.3584898278,0.11428534,0.07155907,-0.27867541999999995,2.74135431,2.63998498,0.3575494096,0.19165916000000005
methanol,308.15,-0.6150239,-1.0839554,740.51,32.042,REF,-4.10654088,0.0005670348,-2.74285238,-0.46893150000000006,-0.6150239,-0.90939103,740.51,32.042,SLE,-1.20343543,0.3262247627,0.07015777,0.06259859,-0.29436713000000003,2.90310545,2.8130101499999998,0.3256577279,0.17456437000000002
methanol,308.15,-0.6150239,-1.0839554,740.51,32.042,REF,-4.10654088,0.0005670348,-2.74285238,-0.46893150000000006,-0.6150239,-0.90939103,740.51,32.042,SLE,-1.20343543,0.3262247627,0.07015777,0.06259859,-0.29436713000000003,2.90310545,2.8130101499999998,0.3256577279,0.17456437000000002
methanol,303.15,-0.92174984,-1.38963585,745.01,32.042,REF,-4.33338653,0.0003363957,-2.96701747,-0.46788600999999985,-0.92174984,-1.23169154,745.01,32.042,SLE,-1.26367937,0.2947054478,0.02310024,0.05449048,-0.3099416999999999,3.06970716,2.9901177100000003,0.29436905210000003,0.15794430999999998
methanol,303.15,-0.92174984,-1.38963585,745.01,32.042,REF,-4.33338653,0.0003363957,-2.96701747,-0.46788600999999985,-0.92174984,-1.23169154,745.01,32.042,SLE,-1.26367937,0.2947054478,0.02310024,0.05449048,-0.3099416999999999,3.06970716,2.9901177100000003,0.29436905210000003,0.15794430999999998
methanol,298.15,-1.23438398,-1.70160891,749.56,32.042,REF,-4.56755886,0.0001962143,-3.19851555,-0.46722493,-1.23438398,-1.55970355,749.56,32.042,SLE,-1.32623518,0.2641750146,-0.0270522,0.04718075,-0.32531957,3.24132368,3.1714633500000002,0.2639788003,0.14190535999999998
methanol,298.15,-1.23438398,-1.70160891,749.56,32.042,REF,-4.56755886,0.0001962143,-3.19851555,-0.46722493,-1.23438398,-1.55970355,749.56,32.042,SLE,-1.32623518,0.2641750146,-0.0270522,0.04718075,-0.32531957,3.24132368,3.1714633500000002,0.2639788003,0.14190535999999998
methylacetate,403.15,4.12814181,4.05870941,840.34,74.0789,REF,-1.09290583,0.2159636138,-0.08849736,-0.06943240000000017,4.12814181,4.10199378,840.34,74.0789,SLE,-0.34482566,0.7212224682,0.48250757,0.45203737,-0.026148029999999878,0.7480801700000002,0.57100493,0.5052588544000001,0.043284370000000294
methylacetate,398.15,3.9249904,3.86998281,844.8,74.0789,REF,-1.23512378,0.162322768,-0.21495223,-0.05500758999999977,3.9249904,3.89567753,844.8,74.0789,SLE,-0.38517755,0.6871823897,0.4603544,0.41192908,-0.029312870000000046,0.8499462299999999,0.67530663,0.5248596217,0.025694719999999727
methylacetate,393.15,3.71738099,3.68169263,849.3,74.0789,REF,-1.38367985,0.1191136026,-0.35084999,-0.035688359999999975,3.71738099,3.68554663,849.3,74.0789,SLE,-0.42696571,0.6521446544,0.43641051,0.37414012,-0.03183435999999995,0.9567141400000001,0.7872604999999999,0.5330310518,0.003854000000000024
methylacetate,388.15,3.50516833,3.49250561,853.84,74.0789,REF,-1.53815008,0.0855396176,-0.49524624,-0.012662720000000238,3.50516833,3.47173222,853.84,74.0789,SLE,-0.47040425,0.616121709,0.41046176,0.3385289,-0.03343611000000024,1.06774583,0.905708,0.5305820913999999,-0.020773390000000003
methylacetate,383.15,3.28820878,3.3011932,858.41,74.0789,REF,-1.69814718,0.0602613328,-0.64723462,0.012984419999999997,3.28820878,3.25440856,858.41,74.0789,SLE,-0.51574217,0.5791381828,0.38225609,0.3049705,-0.03380022000000027,1.18240501,1.02949071,0.51887685,-0.046784640000000266
methylacetate,378.15,3.06636144,3.1067796,863.01,74.0789,REF,-1.86340786,0.0417308203,-0.80607951,0.04041815999999976,3.06636144,3.03379765,863.01,74.0789,SLE,-0.56326779,0.5412374916,0.35149756,0.27335827,-0.0325637900000002,1.3001400699999999,1.1575770699999999,0.49950667130000004,-0.07298194999999996
methylacetate,373.15,2.83948933,2.90857221,867.65,74.0789,REF,-2.03381831,0.028449297,-0.97126721,0.06908287999999985,2.83948933,2.81017598,867.65,74.0789,SLE,-0.61331458,0.502489422,0.31783903,0.24360456,-0.029313350000000238,1.42050373,1.2891062400000002,0.47404012500000003,-0.09839623000000008
methylacetate,368.15,2.6074606,2.7061213,872.33,74.0789,REF,-2.20939963,0.0191116372,-1.1424982,0.09866069999999993,2.6074606,2.58388088,872.33,74.0789,SLE,-0.66626727,0.4629997708,0.28087442,0.21564169,-0.02357971999999986,1.54313236,1.4233726199999999,0.4438881336,-0.1222404199999998
methylacetate,363.15,2.37014979,2.49915559,877.04,74.0789,REF,-2.39027765,0.0126575586,-1.31965121,0.12900579999999984,2.37014979,2.35530921,877.04,74.0789,SLE,-0.72256386,0.4229248056,0.24013416,0.1894245,-0.014840579999999992,1.6677137899999999,1.55978537,0.410267247,-0.14384637999999983
methylacetate,358.15,2.12743908,2.28752102,881.79,74.0789,REF,-2.5766521,0.0082657823,-1.50274104,0.16008193999999998,2.12743908,2.12491285,881.79,74.0789,SLE,-0.78269572,0.382486902,0.19508276,0.16493176,-0.0025262299999999627,1.79395638,1.6978238,0.3742211197,-0.16260816999999994
methylacetate,353.15,1.87921951,2.07113332,886.58,74.0789,REF,-2.76877172,0.0053215644,-1.69188111,0.19191380999999996,1.87921951,1.89318029,886.58,74.0789,SLE,-0.84719935,0.341992787,0.14512482,0.14216761,0.013960780000000117,1.9215723700000003,1.83700593,0.33667122260000004,-0.17795302999999985
methylacetate,348.15,1.62539208,1.84994525,891.41,74.0789,REF,-2.96691653,0.0033765375,-1.88725415,0.22455317000000008,1.62539208,1.66059964,891.41,74.0789,SLE,-0.91663556,0.3018504773,0.08962429,0.12116144,0.03520756000000014,2.05028097,1.97687844,0.2984739398,-0.18934560999999994
methylacetate,343.15,1.3658688,1.6239258,896.27,74.0789,REF,-3.17138619,0.0021104601,-2.08909097,0.258057,1.3658688,1.4276025,896.27,74.0789,SLE,-0.99155488,0.2625766688,0.02794027,0.10196359,0.0617337,2.17983131,2.11703124,0.26046620870000003,-0.19632329999999998
methylacetate,338.15,1.10057361,1.39304783,901.17,74.0789,REF,-3.3824929,0.001298706,-2.29765572,0.2924742199999999,1.10057361,1.19447877,901.17,74.0789,SLE,-1.07244112,0.224788338,-0.0405121,0.08463673,0.09390515999999982,2.31005178,2.25714362,0.223489632,-0.19856906000000007
methylacetate,333.15,0.82944309,1.1572818,906.12,74.0789,REF,-3.60055769,0.0007863171,-2.51323643,0.32783871,0.82944309,0.96127318,906.12,74.0789,SLE,-1.15963803,0.1891665568,-0.11617877,0.06924078,0.1318300899999999,2.44091966,2.39705766,0.1883802397,-0.19600862000000008
methylacetate,328.15,0.55242703,0.91659263,911.1,74.0789,REF,-3.82590871,0.0004681024,-2.73613885,0.3641656,0.55242703,0.72771384,911.1,74.0789,SLE,-1.2532906,0.1563810897,-0.19929194,0.05580966,0.1752868099999999,2.5726181100000005,2.53684691,0.1559129873,-0.18887879000000007
methylacetate,323.15,0.26948871,0.67093886,916.12,74.0789,REF,-4.05888098,0.0002737954,-2.96668303,0.40145015,0.26948871,0.49317811,916.12,74.0789,SLE,-1.35330638,0.1269959365,-0.28981437,0.04432958,0.22368939999999998,2.7055745999999994,2.6768686600000002,0.1267221411,-0.17776075000000002
methylacetate,318.15,-0.01939498,0.42027305,921.18,74.0789,REF,-4.29981708,0.000157226,-3.20520173,0.43966803,-0.01939498,0.25673652,921.18,74.0789,SLE,-1.4593668,0.101378676,-0.38743721,0.03472428,0.27613150000000003,2.8404502800000007,2.8177645200000003,0.10122145,-0.16353652999999996
methylacetate,313.15,-0.31423366,0.16454255,926.28,74.0789,REF,-4.54906848,8.85714e-05,-3.45204005,0.47877621000000004,-0.31423366,0.01727155,926.28,74.0789,SLE,-1.57099204,0.0796475104,-0.49164048,0.02685394,0.33150521000000005,2.9780764399999997,2.96039957,0.079558939,-0.14727099999999999
